unique_id,year,date_sampled,doy,times_sampled,block,site,site_type,time,plant_species,collector,family,genus,genus_species,caste,tongue,notes
8575,2019,29-Jul,210,4,D,Copper,Willow,AM,"Frasera speciosa","R. Irwin",Apidae,Bombus,mixtus,W,short,
8576,2019,29-Jul,210,4,D,Copper,Willow,AM,"Castilleja sulphurea","R. Irwin",Apidae,Bombus,flavifrons,W,medium,
8577,2019,29-Jul,210,4,D,Copper,Willow,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8578,2019,29-Jul,210,4,D,Copper,Willow,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8579,2019,29-Jul,210,4,D,Copper,Willow,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8580,2019,29-Jul,210,4,D,Copper,Willow,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8581,2019,29-Jul,210,4,D,Copper,Willow,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8582,2019,29-Jul,210,4,D,Copper,Willow,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8583,2019,29-Jul,210,4,D,Copper,Willow,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8584,2019,29-Jul,210,4,D,Copper,Willow,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8585,2019,29-Jul,210,4,D,Copper,Willow,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8586,2019,29-Jul,210,4,D,Copper,Willow,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8587,2019,29-Jul,210,4,D,Copper,Willow,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8588,2019,29-Jul,210,4,D,Copper,Willow,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,mixtus,W,short,
8589,2019,29-Jul,210,4,D,Copper,Willow,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,mixtus,W,short,
8590,2019,29-Jul,210,4,D,Copper,Willow,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,sylvicola,Q,short,
8591,2019,29-Jul,210,4,D,Copper,Willow,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,appositus,W,long,
8592,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8593,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8594,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8595,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8596,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8597,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8598,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8599,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8600,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8601,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8602,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8603,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8604,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8605,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8606,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8607,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8608,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8609,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8610,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8611,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8612,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8613,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8614,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8615,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,flavifrons,Q,medium,
8616,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,flavifrons,Q,medium,
8617,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,flavifrons,Q,medium,
8618,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,mixtus,W,short,
8619,2019,29-Jul,210,4,D,Copper,Willow,PM,"Frasera speciosa","R. Dickson",Apidae,Bombus,mixtus,W,short,
8620,2019,29-Jul,210,4,D,Copper,Willow,PM,"Castilleja sulphurea","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8621,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8622,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8623,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8624,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8625,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8626,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8627,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8628,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8629,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8630,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8631,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8632,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8633,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8634,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8635,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,mixtus,W,short,
8636,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Helianthella quinquenervis","H. Benkoski",Apidae,Bombus,bifarius,W,short,
8637,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Helianthella quinquenervis","H. Benkoski",Apidae,Bombus,bifarius,W,short,
8638,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Helianthella quinquenervis","H. Benkoski",Apidae,Bombus,appositus,W,long,
8639,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Helianthella quinquenervis","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8640,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Helianthella quinquenervis","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8641,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Potentilla pulcherrima","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8642,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Potentilla pulcherrima","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8643,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Potentilla pulcherrima","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8644,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Vicia americana","H. Benkoski",Apidae,Bombus,appositus,W,long,
8645,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Castilleja sulphurea","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8646,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Castilleja sulphurea","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8647,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,sylvicola,W,short,
8648,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Hydrophyllum fendleri","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8649,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Hydrophyllum fendleri","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8650,2019,29-Jul,210,4,D,Little,Veratrum,AM,"Frasera speciosa","H. Benkoski",Apidae,Bombus,frigidus,W,short,
8651,2019,29-Jul,210,4,D,Hill,Dry,AM,"Helianthella quinquenervis","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8652,2019,29-Jul,210,4,D,Hill,Dry,AM,"Helianthella quinquenervis","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8653,2019,29-Jul,210,4,D,Hill,Dry,AM,"Helianthella quinquenervis","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8654,2019,29-Jul,210,4,D,Hill,Dry,AM,"Helianthella quinquenervis","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8655,2019,29-Jul,210,4,D,Hill,Dry,AM,"Helianthella quinquenervis","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8656,2019,29-Jul,210,4,D,Hill,Dry,AM,"Helianthella quinquenervis","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8657,2019,29-Jul,210,4,D,Hill,Dry,AM,"Helianthella quinquenervis","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8658,2019,29-Jul,210,4,D,Hill,Dry,AM,"Helianthella quinquenervis","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8659,2019,29-Jul,210,4,D,Hill,Dry,AM,"Helianthella quinquenervis","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8660,2019,29-Jul,210,4,D,Hill,Dry,AM,"Helianthella quinquenervis","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8661,2019,29-Jul,210,4,D,Hill,Dry,AM,"Helianthella quinquenervis","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8662,2019,29-Jul,210,4,D,Hill,Dry,AM,"Helianthella quinquenervis","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8663,2019,29-Jul,210,4,D,Hill,Dry,AM,"Helianthella quinquenervis","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8664,2019,29-Jul,210,4,D,Hill,Dry,AM,"Helianthella quinquenervis","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8665,2019,29-Jul,210,4,D,Hill,Dry,AM,"Vicia americana","R. Dickson",Apidae,Bombus,appositus,W,long,
8666,2019,29-Jul,210,4,D,Hill,Dry,AM,"Potentilla pulcherrima","R. Dickson",Apidae,Bombus,appositus,W,long,
8667,2019,29-Jul,210,4,D,Hill,Dry,AM,"Potentilla pulcherrima","R. Dickson",Apidae,Bombus,appositus,W,long,
8668,2019,29-Jul,210,4,D,Hill,Dry,AM,"Potentilla pulcherrima","R. Dickson",Apidae,Bombus,appositus,W,long,
8669,2019,29-Jul,210,4,D,Hill,Dry,AM,"Potentilla pulcherrima","R. Dickson",Apidae,Bombus,appositus,W,long,
8670,2019,29-Jul,210,4,D,Hill,Dry,AM,"Potentilla pulcherrima","R. Dickson",Apidae,Bombus,appositus,W,long,
8671,2019,29-Jul,210,4,D,Hill,Dry,AM,"Potentilla pulcherrima","R. Dickson",Apidae,Bombus,appositus,W,long,
8672,2019,29-Jul,210,4,D,Hill,Dry,AM,"Vicia americana","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8673,2019,29-Jul,210,4,D,Hill,Dry,AM,"Helianthella quinquenervis","R. Dickson",Apidae,Bombus,bifarius,W,short,
8674,2019,29-Jul,210,4,D,Hill,Dry,AM,"Helianthella quinquenervis","R. Dickson",Apidae,Bombus,bifarius,W,short,
8675,2019,29-Jul,210,4,D,Hill,Dry,AM,"Helianthella quinquenervis","R. Dickson",Apidae,Bombus,bifarius,W,short,
8676,2019,29-Jul,210,4,D,Hill,Dry,AM,"Helianthella quinquenervis","R. Dickson",Apidae,Bombus,bifarius,W,short,
8677,2019,29-Jul,210,4,D,Hill,Dry,AM,"Helianthella quinquenervis","R. Dickson",Apidae,Bombus,rufocinctus,W,short,
8678,2019,29-Jul,210,4,D,Hill,Dry,AM,"Helianthella quinquenervis","R. Dickson",Apidae,Bombus,rufocinctus,W,short,
8679,2019,29-Jul,210,4,D,Hill,Dry,AM,"Potentilla pulcherrima","R. Dickson",Apidae,Bombus,flavifrons,W,medium,
8680,2019,29-Jul,210,4,D,Hill,Dry,AM,"Potentilla pulcherrima","R. Dickson",Apidae,Bombus,bifarius,W,short,
8681,2019,29-Jul,210,4,D,Hill,Dry,AM,"Potentilla pulcherrima","R. Dickson",Apidae,Bombus,balteatus,W,long,
8682,2019,29-Jul,210,4,D,Hill,Dry,AM,"Potentilla pulcherrima","R. Dickson",Apidae,Bombus,balteatus,W,long,
8683,2019,29-Jul,210,4,D,Hill,Dry,AM,"Helianthella quinquenervis","R. Dickson",Apidae,Bombus,mixtus,W,short,
8684,2019,29-Jul,210,4,D,Hill,Dry,AM,"Helianthella quinquenervis","R. Dickson",Apidae,Bombus,sylvicola,W,short,
8685,2019,29-Jul,210,4,D,Hill,Dry,AM,"Helianthella quinquenervis","R. Dickson",Apidae,Bombus,sylvicola,W,short,
8686,2019,29-Jul,210,4,D,Hill,Dry,PM,"Helianthella quinquenervis","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8687,2019,29-Jul,210,4,D,Hill,Dry,PM,"Helianthella quinquenervis","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8688,2019,29-Jul,210,4,D,Hill,Dry,PM,"Potentilla pulcherrima","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8689,2019,29-Jul,210,4,D,Little,Veratrum,PM,"Taraxacum officinale","R. Irwin",Apidae,Bombus,flavifrons,W,medium,
8690,2019,29-Jul,210,4,D,Little,Veratrum,PM,"Potentilla pulcherrima","R. Irwin",Apidae,Bombus,flavifrons,W,medium,
8691,2019,29-Jul,210,4,D,Little,Veratrum,PM,"Hydrophyllum fendleri","R. Irwin",Apidae,Bombus,flavifrons,W,medium,
8692,2019,29-Jul,210,4,D,Little,Veratrum,PM,"Frasera speciosa","R. Irwin",Apidae,Bombus,flavifrons,W,medium,
8693,2019,29-Jul,210,4,D,Little,Veratrum,PM,"Potentilla pulcherrima","R. Irwin",Apidae,Bombus,flavifrons,W,medium,
8694,2019,29-Jul,210,4,D,Little,Veratrum,PM,"Frasera speciosa","R. Irwin",Apidae,Bombus,flavifrons,W,medium,
8695,2019,29-Jul,210,4,D,Little,Veratrum,PM,"Frasera speciosa","R. Irwin",Apidae,Bombus,flavifrons,W,medium,
8696,2019,29-Jul,210,4,D,Little,Veratrum,PM,"Frasera speciosa","R. Irwin",Apidae,Bombus,flavifrons,W,medium,
8697,2019,29-Jul,210,4,D,Little,Veratrum,PM,"Frasera speciosa","R. Irwin",Apidae,Bombus,flavifrons,W,medium,
8698,2019,29-Jul,210,4,D,Little,Veratrum,PM,"Frasera speciosa","R. Irwin",Apidae,Bombus,flavifrons,W,medium,
8699,2019,29-Jul,210,4,D,Little,Veratrum,PM,"Frasera speciosa","R. Irwin",Apidae,Bombus,flavifrons,W,medium,
8700,2019,29-Jul,210,4,D,Little,Veratrum,PM,"Frasera speciosa","R. Irwin",Apidae,Bombus,flavifrons,W,medium,
8701,2019,29-Jul,210,4,D,Little,Veratrum,PM,"Frasera speciosa","R. Irwin",Apidae,Bombus,flavifrons,W,medium,
8702,2019,29-Jul,210,4,D,Little,Veratrum,PM,"Frasera speciosa","R. Irwin",Apidae,Bombus,mixtus,W,short,
8703,2019,29-Jul,210,4,D,Little,Veratrum,PM,"Frasera speciosa","R. Irwin",Apidae,Bombus,frigidus,W,short,
8704,2019,29-Jul,210,4,D,Little,Veratrum,PM,"Potentilla pulcherrima","R. Irwin",Apidae,Bombus,bifarius,W,short,
8705,2019,29-Jul,210,4,D,Little,Veratrum,PM,"Helianthella quinquenervis","R. Irwin",Apidae,Bombus,sylvicola,W,short,
8706,2019,31-Jul,212,6,"Elevational Transect","Almont Curve","Elevational Transect",AM,"Eriogonum racemosum","R. Dickson",Apidae,Bombus,huntii,W,unknown,"black face"
8707,2019,31-Jul,212,6,"Elevational Transect","Almont Curve","Elevational Transect",AM,"Eriogonum racemosum","R. Dickson",Apidae,Bombus,huntii,W,unknown,"black face"
8708,2019,31-Jul,212,6,"Elevational Transect","Almont Curve","Elevational Transect",AM,"Eriogonum racemosum","R. Dickson",Apidae,Bombus,huntii,W,unknown,"black face"
8709,2019,31-Jul,212,6,"Elevational Transect","Almont Curve","Elevational Transect",AM,"Eriogonum racemosum","R. Dickson",Apidae,Bombus,huntii,W,unknown,"black face"
8710,2019,31-Jul,212,6,"Elevational Transect","Almont Curve","Elevational Transect",AM,"Eriogonum racemosum","R. Dickson",Apidae,Bombus,huntii,Q,unknown,"New! Super bright colors"
8711,2019,31-Jul,212,6,"Elevational Transect","Almont Curve","Elevational Transect",AM,"Eriogonum racemosum","R. Dickson",Apidae,Bombus,bifarius,W,short,
8712,2019,31-Jul,212,6,"Elevational Transect","Almont Curve","Elevational Transect",AM,"Chrysothamnus viscidiflorus","R. Dickson",Apidae,Bombus,bifarius,W,short,
8713,2019,31-Jul,212,6,"Weather Station",Almont,"Weather Station",AM,"Eriogonum racemosum","R. Dickson",Apidae,Bombus,huntii,W,unknown,"black face"
8714,2019,31-Jul,212,6,"Weather Station",Almont,"Weather Station",AM,"On leaf","R. Dickson",Apidae,Bombus,rufocinctus,M,short,"On leaf of Balsamorhiza sagittata"
8715,2019,31-Jul,212,6,"Weather Station",Almont,"Weather Station",AM,"Eriogonum racemosum","R. Dickson",Apidae,Bombus,rufocinctus,W,short,
8716,2019,31-Jul,212,6,"Weather Station",Almont,"Weather Station",AM,"Eriogonum racemosum","R. Dickson",Apidae,Bombus,rufocinctus,W,short,
8717,2019,31-Jul,212,6,"Weather Station",Almont,"Weather Station",AM,"Eriogonum racemosum","R. Dickson",Apidae,Bombus,huntii,W,unknown,
8718,2019,31-Jul,212,6,"Weather Station",Almont,"Weather Station",AM,"Eriogonum racemosum","R. Dickson",Apidae,Bombus,huntii,W,unknown,
8719,2019,31-Jul,212,6,"Weather Station",Almont,"Weather Station",AM,"Eriogonum racemosum","R. Dickson",Apidae,Bombus,bifarius,W,short,
8720,2019,31-Jul,212,6,"Weather Station",Almont,"Weather Station",PM,"Eriogonum racemosum","R. Dickson",Apidae,Bombus,huntii,W,unknown,"black face"
8721,2019,31-Jul,212,6,"Weather Station",Almont,"Weather Station",PM,"Chrysothamnus depressus","R. Dickson",Apidae,Bombus,huntii,W,unknown,
8722,2019,31-Jul,212,6,"Weather Station",Almont,"Weather Station",PM,"Eriogonum racemosum","R. Dickson",Apidae,Bombus,huntii,W,unknown,
8723,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Lupinus argenteus","H. Benkoski",Apidae,Bombus,nevadensis,W,long,
8724,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Erigeron speciosus","H. Benkoski",Apidae,Bombus,huntii,W,unknown,
8725,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Erigeron speciosus","H. Benkoski",Apidae,Bombus,nevadensis,M,long,
8726,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Erigeron speciosus","H. Benkoski",Apidae,Bombus,bifarius,W,short,
8727,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Erigeron speciosus","H. Benkoski",Apidae,Bombus,bifarius,W,short,
8728,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Erigeron speciosus","H. Benkoski",Apidae,Bombus,bifarius,W,short,
8729,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Erigeron speciosus","H. Benkoski",Apidae,Bombus,bifarius,W,short,
8730,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Calochortus gunnisonii","H. Benkoski",Apidae,Bombus,rufocinctus,W,short,
8731,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Lupinus argenteus","H. Benkoski",Apidae,Bombus,bifarius,W,short,
8732,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Lupinus argenteus","H. Benkoski",Apidae,Bombus,bifarius,W,short,
8733,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Penstemon strictus","H. Benkoski",Apidae,Bombus,appositus,W,long,
8734,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Erigeron speciosus","H. Benkoski",Apidae,Bombus,huntii,W,unknown,"short black face"
8735,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Erigeron speciosus","H. Benkoski",Apidae,Bombus,huntii,W,unknown,"short black face"
8736,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Penstemon strictus","H. Benkoski",Apidae,Bombus,flavifrons,W,medium,
8737,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Lupinus argenteus","H. Benkoski",Apidae,Bombus,nevadensis,Q,long,
8738,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Erigeron speciosus","R. Dickson",Apidae,Bombus,huntii,W,unknown,
8739,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Erigeron speciosus","R. Dickson",Apidae,Bombus,huntii,W,unknown,"short black face"
8740,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Erigeron speciosus","R. Dickson",Apidae,Bombus,huntii,W,unknown,"short black face"
8741,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Erigeron speciosus","R. Dickson",Apidae,Bombus,rufocinctus,W,short,
8742,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Erigeron speciosus","R. Dickson",Apidae,Bombus,rufocinctus,W,short,
8743,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Erigeron speciosus","R. Dickson",Apidae,Bombus,rufocinctus,W,short,
8744,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Erigeron speciosus","R. Dickson",Apidae,Bombus,rufocinctus,W,short,
8745,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Helianthella quinquenervis","R. Dickson",Apidae,Bombus,flavifrons,M,medium,
8746,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Erigeron speciosus","R. Dickson",Apidae,Bombus,bifarius,W,short,
8747,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Erigeron speciosus","R. Dickson",Apidae,Bombus,bifarius,W,short,
8748,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Erigeron speciosus","R. Dickson",Apidae,Bombus,bifarius,Q,short,
8749,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Erigeron speciosus","R. Dickson",Apidae,Bombus,bifarius,Q,short,
8750,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Erigeron speciosus","R. Dickson",Apidae,Bombus,rufocinctus,Q,short,
8751,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"On ground","R. Dickson",Apidae,Bombus,nevadensis,Q,long,
8752,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Lupinus argenteus","R. Dickson",Apidae,Bombus,fervidus,W,long,
8753,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",AM,"Penstemon strictus","R. Dickson",Apidae,Bombus,appositus,W,long,
8754,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",PM,"Penstemon strictus","R. Dickson",Apidae,Bombus,appositus,M,long,
8755,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",PM,"Erigeron speciosus","R. Dickson",Apidae,Bombus,bifarius,W,short,
8756,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",PM,"Erigeron speciosus","R. Dickson",Apidae,Bombus,bifarius,W,short,
8757,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",PM,"Erigeron speciosus","R. Dickson",Apidae,Bombus,bifarius,W,short,
8758,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",PM,"Erigeron speciosus","R. Dickson",Apidae,Bombus,huntii,W,unknown,"short black face, 1 of these three is listed as collected- can't find this specimen, it is either in NC or is the same as the one above. Changed to B. huntii from B. rufocinctus"
8759,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",PM,"Erigeron speciosus","R. Dickson",Apidae,Bombus,huntii,W,unknown,
8760,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",PM,"Erigeron speciosus","R. Dickson",Apidae,Bombus,huntii,W,unknown,
8761,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",PM,"Erigeron speciosus","H. Benkoski",Apidae,Bombus,bifarius,W,short,
8762,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",PM,"Erigeron speciosus","H. Benkoski",Apidae,Bombus,bifarius,W,short,
8763,2019,02-Aug,214,5,"Elevational Transect",CDOT,"Elevational Transect",PM,"Erigeron speciosus","H. Benkoski",Apidae,Bombus,bifarius,W,short,
