"species","site","year","DOY","pop","bowl","net","pop_adj","bowl_adj","net_adj"
"Osmia simillima","Davids","2012","233","0","0","0","0","0","0"
"Osmia simillima","Gothic","2012","124","0","0","0","0","0","0"
"Osmia simillima","Gothic","2012","136","2","2","0","0.352941176470588","0.352941176470588","0"
"Osmia simillima","Gothic","2012","151","0","0","0","0","0","0"
"Osmia simillima","Gothic","2012","165","0","0","0","0","0","0"
"Osmia simillima","Gothic","2012","179","0","0","0","0","0","0"
"Osmia simillima","Gothic","2012","192","0","0","0","0","0","0"
"Osmia simillima","Gothic","2012","208","0","0","0","0","0","0"
"Osmia simillima","Gothic","2012","222","0","0","0","0","0","0"
"Osmia simillima","Gothic","2012","240","0","0","0","0","0","0"
"Osmia simillima","Hill","2012","131","3","3","0","0.461538461538462","0.461538461538462","0"
"Osmia simillima","Hill","2012","142","1","1","0","0.182926829268293","0.182926829268293","0"
"Osmia simillima","Hill","2012","156","0","0","0","0","0","0"
"Osmia simillima","Hill","2012","170","1","1","0","0.218978102189781","0.218978102189781","0"
"Osmia simillima","Hill","2012","184","0","0","0","0","0","0"
"Osmia simillima","Hill","2012","200","0","0","0","0","0","0"
"Osmia simillima","Hill","2012","213","3","3","0","0.620689655172414","0.620689655172414","0"
"Osmia simillima","Hill","2012","227","0","0","0","0","0","0"
"Osmia simillima","Kettle Ponds","2012","126","0","0","0","0","0","0"
"Osmia simillima","Kettle Ponds","2012","143","0","0","0","0","0","0"
"Osmia simillima","Kettle Ponds","2012","158","0","0","0","0","0","0"
"Osmia simillima","Kettle Ponds","2012","173","0","0","0","0","0","0"
"Osmia simillima","Kettle Ponds","2012","185","0","0","0","0","0","0"
"Osmia simillima","Kettle Ponds","2012","201","5","5","0","0.909090909090909","0.909090909090909","0"
"Osmia simillima","Kettle Ponds","2012","214","0","0","0","0","0","0"
"Osmia simillima","Kettle Ponds","2012","230","0","0","0","0","0","0"
"Osmia simillima","Little","2012","131","1","1","0","0.15","0.15","0"
"Osmia simillima","Little","2012","142","1","1","0","0.19047619047619","0.19047619047619","0"
"Osmia simillima","Little","2012","156","2","2","0","0.357142857142857","0.357142857142857","0"
"Osmia simillima","Little","2012","170","1","1","0","0.213523131672598","0.213523131672598","0"
"Osmia simillima","Little","2012","184","1","1","0","0.197368421052632","0.197368421052632","0"
"Osmia simillima","Little","2012","200","0","0","0","0","0","0"
"Osmia simillima","Little","2012","213","0","0","0","0","0","0"
"Osmia simillima","Little","2012","227","0","0","0","0","0","0"
"Osmia simillima","Seans","2012","124","0","0","0","0","0","0"
"Osmia simillima","Seans","2012","136","0","0","0","0","0","0"
"Osmia simillima","Seans","2012","151","0","0","0","0","0","0"
"Osmia simillima","Seans","2012","165","0","0","0","0","0","0"
"Osmia simillima","Seans","2012","179","0","0","0","0","0","0"
"Osmia simillima","Seans","2012","192","1","0","1","0.5","0","0.5"
"Osmia simillima","Seans","2012","208","1","1","0","0.203389830508475","0.203389830508475","0"
"Osmia simillima","Seans","2012","222","0","0","0","0","0","0"
"Osmia simillima","Seans","2012","240","0","0","0","0","0","0"
"Osmia simillima","Tuttle","2012","135","1","1","0","0.15","0.15","0"
"Osmia simillima","Tuttle","2012","150","3","3","0","0.717131474103586","0.717131474103586","0"
"Osmia simillima","Tuttle","2012","163","0","0","0","0","0","0"
"Osmia simillima","Tuttle","2012","178","1","1","0","0.218181818181818","0.218181818181818","0"
"Osmia simillima","Tuttle","2012","191","1","1","0","0.202702702702703","0.202702702702703","0"
"Osmia simillima","Tuttle","2012","206","0","0","0","0","0","0"
"Osmia simillima","Tuttle","2012","221","2","2","0","0.380952380952381","0.380952380952381","0"
"Osmia simillima","Tuttle","2012","233","0","0","0","0","0","0"
"Osmia simillima","Willey","2012","135","0","0","0","0","0","0"
"Osmia simillima","Willey","2012","150","1","1","0","0.181818181818182","0.181818181818182","0"
"Osmia simillima","Willey","2012","163","0","0","0","0","0","0"
"Osmia simillima","Willey","2012","178","0","0","0","0","0","0"
"Osmia simillima","Willey","2012","191","1","1","0","0.199335548172757","0.199335548172757","0"
"Osmia simillima","Willey","2012","206","0","0","0","0","0","0"
"Osmia simillima","Willey","2012","221","0","0","0","0","0","0"
"Osmia simillima","Willey","2012","233","0","0","0","0","0","0"
"Osmia simillima","Little","2013","163","1","1","0","0.161725067385445","0.161725067385445","0"
"Osmia simillima","Little","2013","178","3","3","0","0.45","0.45","0"
"Osmia simillima","Little","2013","203","0","0","0","0","0","0"
"Osmia simillima","Little","2013","226","1","1","0","0.262008733624454","0.262008733624454","0"
"Osmia simillima","Copper","2014","157","0","0","0","0","0","0"
"Osmia simillima","Copper","2014","169","0","0","0","0","0","0"
"Osmia simillima","Copper","2014","184","0","0","0","0","0","0"
"Osmia simillima","Copper","2014","197","0","0","0","0","0","0"
"Osmia simillima","Copper","2014","218","2","2","0","0.269662921348315","0.269662921348315","0"
"Osmia simillima","Hill","2014","157","1","1","0","0.165289256198347","0.165289256198347","0"
"Osmia simillima","Hill","2014","169","0","0","0","0","0","0"
"Osmia simillima","Hill","2014","184","2","2","0","0.32171581769437","0.32171581769437","0"
"Osmia simillima","Hill","2014","197","0","0","0","0","0","0"
"Osmia simillima","Hill","2014","218","0","0","0","0","0","0"
"Osmia simillima","Kettle Ponds","2014","155","1","1","0","0.174418604651163","0.174418604651163","0"
"Osmia simillima","Kettle Ponds","2014","167","0","0","0","0","0","0"
"Osmia simillima","Kettle Ponds","2014","182","1","1","0","0.168067226890756","0.168067226890756","0"
"Osmia simillima","Kettle Ponds","2014","198","0","0","0","0","0","0"
"Osmia simillima","Kettle Ponds","2014","211","0","0","0","0","0","0"
"Osmia simillima","Little","2014","169","0","0","0","0","0","0"
"Osmia simillima","Little","2014","184","0","0","0","0","0","0"
"Osmia simillima","Little","2014","197","1","1","0","0.153846153846154","0.153846153846154","0"
"Osmia simillima","Little","2014","218","3","3","0","0.409090909090909","0.409090909090909","0"
"Osmia simillima","Seans","2014","156","1","1","0","0.193548387096774","0.193548387096774","0"
"Osmia simillima","Seans","2014","168","0","0","0","0","0","0"
"Osmia simillima","Seans","2014","183","0","0","0","0","0","0"
"Osmia simillima","Seans","2014","196","1","1","0","0.166666666666667","0.166666666666667","0"
"Osmia simillima","Seans","2014","212","0","0","0","0","0","0"
"Osmia simillima","Seans","2014","223","0","0","0","0","0","0"
"Osmia simillima","Snodgrass","2014","155","6","6","0","1.06194690265487","1.06194690265487","0"
"Osmia simillima","Snodgrass","2014","167","2","2","0","0.363636363636364","0.363636363636364","0"
"Osmia simillima","Snodgrass","2014","182","0","0","0","0","0","0"
"Osmia simillima","Snodgrass","2014","195","0","0","0","0","0","0"
"Osmia simillima","Snodgrass","2014","209","0","0","0","0","0","0"
"Osmia simillima","Snodgrass","2014","219","0","0","0","0","0","0"
"Osmia simillima","Willey","2014","154","0","0","0","0","0","0"
"Osmia simillima","Willey","2014","164","0","0","0","0","0","0"
"Osmia simillima","Willey","2014","181","1","1","0","0.157894736842105","0.157894736842105","0"
"Osmia simillima","Willey","2014","194","0","0","0","0","0","0"
"Osmia simillima","Willey","2014","220","1","1","0","0.179640718562874","0.179640718562874","0"
"Osmia simillima","Gothic","2015","146","0","0","0","0","0","0"
"Osmia simillima","Gothic","2015","160","1","1","0","0.120481927710843","0.120481927710843","0"
"Osmia simillima","Gothic","2015","175","1","1","0","0.133630289532294","0.133630289532294","0"
"Osmia simillima","Gothic","2015","195","0","0","0","0","0","0"
"Osmia simillima","Gothic","2015","209","2","2","0","0.288461538461538","0.288461538461538","0"
"Osmia simillima","Gothic","2015","222","0","0","0","0","0","0"
"Osmia simillima","Gothic","2015","241","0","0","0","0","0","0"
"Osmia simillima","Hill","2015","153","2","0","2","1","0","1"
"Osmia simillima","Hill","2015","166","3","3","0","0.32967032967033","0.32967032967033","0"
"Osmia simillima","Hill","2015","183","1","1","0","0.205479452054795","0.205479452054795","0"
"Osmia simillima","Hill","2015","196","1","1","0","0.130151843817787","0.130151843817787","0"
"Osmia simillima","Hill","2015","210","0","0","0","0","0","0"
"Osmia simillima","Hill","2015","225","0","0","0","0","0","0"
"Osmia simillima","Hill","2015","242","0","0","0","0","0","0"
"Osmia simillima","Little","2015","153","0","0","0","0","0","0"
"Osmia simillima","Little","2015","166","1","1","0","0.107334525939177","0.107334525939177","0"
"Osmia simillima","Little","2015","183","0","0","0","0","0","0"
"Osmia simillima","Little","2015","196","0","0","0","0","0","0"
"Osmia simillima","Little","2015","210","2","2","0","0.310077519379845","0.310077519379845","0"
"Osmia simillima","Little","2015","225","0","0","0","0","0","0"
"Osmia simillima","Little","2015","242","0","0","0","0","0","0"
"Osmia simillima","CDOT","2016","126","0","0","0","0","0","0"
"Osmia simillima","CDOT","2016","143","3","3","0","0.405405405405405","0.405405405405405","0"
"Osmia simillima","CDOT","2016","158","1","1","0","0.315789473684211","0.315789473684211","0"
"Osmia simillima","CDOT","2016","174","0","0","0","0","0","0"
"Osmia simillima","CDOT","2016","190","1","1","0","0.141509433962264","0.141509433962264","0"
"Osmia simillima","CDOT","2016","203","0","0","0","0","0","0"
"Osmia simillima","CDOT","2016","215","0","0","0","0","0","0"
"Osmia simillima","CDOT","2016","231","0","0","0","0","0","0"
"Osmia simillima","CDOT","2016","243","0","0","0","0","0","0"
"Osmia simillima","Hill","2016","159","1","1","0","0.130718954248366","0.130718954248366","0"
"Osmia simillima","Hill","2016","173","0","0","0","0","0","0"
"Osmia simillima","Hill","2016","193","0","0","0","0","0","0"
"Osmia simillima","Hill","2016","209","0","0","0","0","0","0"
"Osmia simillima","Hill","2016","224","1","1","0","0.141176470588235","0.141176470588235","0"
"Osmia simillima","Hill","2016","238","0","0","0","0","0","0"
"Osmia simillima","Little","2016","159","3","2","1","0.800751879699248","0.300751879699248","0.5"
"Osmia simillima","Little","2016","173","1","1","0","0.132743362831858","0.132743362831858","0"
"Osmia simillima","Little","2016","193","2","1","1","0.653061224489796","0.153061224489796","0.5"
"Osmia simillima","Little","2016","209","1","1","0","0.149625935162095","0.149625935162095","0"
"Osmia simillima","Little","2016","224","0","0","0","0","0","0"
"Osmia simillima","Little","2016","238","0","0","0","0","0","0"
"Osmia simillima","Seans","2016","154","1","1","0","0.115830115830116","0.115830115830116","0"
"Osmia simillima","Seans","2016","168","0","0","0","0","0","0"
"Osmia simillima","Seans","2016","179","1","0","1","0.5","0","0.5"
"Osmia simillima","Seans","2016","196","0","0","0","0","0","0"
"Osmia simillima","Seans","2016","208","0","0","0","0","0","0"
"Osmia simillima","Seans","2016","223","0","0","0","0","0","0"
"Osmia simillima","Seans","2016","237","0","0","0","0","0","0"
"Osmia subaustralis","Almont","2012","108","0","0","0","0","0","0"
"Osmia subaustralis","Almont","2012","121","2","2","0","0.285714285714286","0.285714285714286","0"
"Osmia subaustralis","Almont","2012","140","0","0","0","0","0","0"
"Osmia subaustralis","Almont","2012","152","0","0","0","0","0","0"
"Osmia subaustralis","Almont","2012","167","0","0","0","0","0","0"
"Osmia subaustralis","Almont","2012","177","0","0","0","0","0","0"
"Osmia subaustralis","Almont","2012","194","0","0","0","0","0","0"
"Osmia subaustralis","Almont","2012","207","0","0","0","0","0","0"
"Osmia subaustralis","Almont","2012","236","0","0","0","0","0","0"
"Osmia subaustralis","Beaver","2012","124","0","0","0","0","0","0"
"Osmia subaustralis","Beaver","2012","136","0","0","0","0","0","0"
"Osmia subaustralis","Beaver","2012","151","1","1","0","0.19047619047619","0.19047619047619","0"
"Osmia subaustralis","Beaver","2012","165","1","1","0","0.175438596491228","0.175438596491228","0"
"Osmia subaustralis","Beaver","2012","179","0","0","0","0","0","0"
"Osmia subaustralis","Beaver","2012","192","0","0","0","0","0","0"
"Osmia subaustralis","Beaver","2012","208","0","0","0","0","0","0"
"Osmia subaustralis","Beaver","2012","222","0","0","0","0","0","0"
"Osmia subaustralis","Beaver","2012","240","0","0","0","0","0","0"
"Osmia subaustralis","Copper","2012","131","1","1","0","0.142857142857143","0.142857142857143","0"
"Osmia subaustralis","Copper","2012","142","1","1","0","0.19672131147541","0.19672131147541","0"
"Osmia subaustralis","Copper","2012","156","1","0","1","0.5","0","0.5"
"Osmia subaustralis","Copper","2012","170","0","0","0","0","0","0"
"Osmia subaustralis","Copper","2012","184","0","0","0","0","0","0"
"Osmia subaustralis","Copper","2012","200","0","0","0","0","0","0"
"Osmia subaustralis","Copper","2012","213","1","1","0","0.230769230769231","0.230769230769231","0"
"Osmia subaustralis","Copper","2012","227","0","0","0","0","0","0"
"Osmia subaustralis","Davids","2012","122","0","0","0","0","0","0"
"Osmia subaustralis","Davids","2012","135","0","0","0","0","0","0"
"Osmia subaustralis","Davids","2012","150","1","1","0","0.2","0.2","0"
"Osmia subaustralis","Davids","2012","163","4","3","1","1.11016949152542","0.610169491525424","0.5"
"Osmia subaustralis","Davids","2012","178","0","0","0","0","0","0"
"Osmia subaustralis","Davids","2012","191","0","0","0","0","0","0"
"Osmia subaustralis","Davids","2012","206","0","0","0","0","0","0"
"Osmia subaustralis","Davids","2012","221","0","0","0","0","0","0"
"Osmia subaustralis","Davids","2012","233","0","0","0","0","0","0"
"Osmia subaustralis","Gothic","2012","124","0","0","0","0","0","0"
"Osmia subaustralis","Gothic","2012","136","1","1","0","0.176470588235294","0.176470588235294","0"
"Osmia subaustralis","Gothic","2012","151","1","0","1","0.5","0","0.5"
"Osmia subaustralis","Gothic","2012","165","1","1","0","0.201342281879195","0.201342281879195","0"
"Osmia subaustralis","Gothic","2012","179","0","0","0","0","0","0"
"Osmia subaustralis","Gothic","2012","192","0","0","0","0","0","0"
"Osmia subaustralis","Gothic","2012","208","0","0","0","0","0","0"
"Osmia subaustralis","Gothic","2012","222","0","0","0","0","0","0"
"Osmia subaustralis","Gothic","2012","240","0","0","0","0","0","0"
"Osmia subaustralis","Hill","2012","131","4","4","0","0.615384615384615","0.615384615384615","0"
"Osmia subaustralis","Hill","2012","142","3","1","2","2.18292682926829","0.182926829268293","2"
"Osmia subaustralis","Hill","2012","156","1","1","0","0.177514792899408","0.177514792899408","0"
"Osmia subaustralis","Hill","2012","170","1","1","0","0.218978102189781","0.218978102189781","0"
"Osmia subaustralis","Hill","2012","184","1","0","1","0.5","0","0.5"
"Osmia subaustralis","Hill","2012","200","0","0","0","0","0","0"
"Osmia subaustralis","Hill","2012","213","0","0","0","0","0","0"
"Osmia subaustralis","Hill","2012","227","0","0","0","0","0","0"
"Osmia subaustralis","Little","2012","131","1","1","0","0.15","0.15","0"
"Osmia subaustralis","Little","2012","142","1","1","0","0.19047619047619","0.19047619047619","0"
"Osmia subaustralis","Little","2012","156","1","0","1","0.5","0","0.5"
"Osmia subaustralis","Little","2012","170","0","0","0","0","0","0"
"Osmia subaustralis","Little","2012","184","0","0","0","0","0","0"
"Osmia subaustralis","Little","2012","200","0","0","0","0","0","0"
"Osmia subaustralis","Little","2012","213","0","0","0","0","0","0"
"Osmia subaustralis","Little","2012","227","0","0","0","0","0","0"
"Osmia subaustralis","Tuttle","2012","135","1","1","0","0.15","0.15","0"
"Osmia subaustralis","Tuttle","2012","150","1","1","0","0.239043824701195","0.239043824701195","0"
"Osmia subaustralis","Tuttle","2012","163","0","0","0","0","0","0"
"Osmia subaustralis","Tuttle","2012","178","0","0","0","0","0","0"
"Osmia subaustralis","Tuttle","2012","191","0","0","0","0","0","0"
"Osmia subaustralis","Tuttle","2012","206","0","0","0","0","0","0"
"Osmia subaustralis","Tuttle","2012","221","0","0","0","0","0","0"
"Osmia subaustralis","Tuttle","2012","233","0","0","0","0","0","0"
"Osmia subaustralis","Beaver","2015","146","0","0","0","0","0","0"
"Osmia subaustralis","Beaver","2015","160","1","0","1","0.5","0","0.5"
"Osmia subaustralis","Beaver","2015","175","0","0","0","0","0","0"
"Osmia subaustralis","Beaver","2015","195","0","0","0","0","0","0"
"Osmia subaustralis","Beaver","2015","209","1","1","0","0.137614678899083","0.137614678899083","0"
"Osmia subaustralis","Beaver","2015","222","0","0","0","0","0","0"
"Osmia subaustralis","Beaver","2015","241","0","0","0","0","0","0"
"Osmia subaustralis","Davids","2015","140","0","0","0","0","0","0"
"Osmia subaustralis","Davids","2015","155","2","0","2","1","0","1"
"Osmia subaustralis","Davids","2015","169","6","0","6","3","0","3"
"Osmia subaustralis","Davids","2015","194","0","0","0","0","0","0"
"Osmia subaustralis","Davids","2015","208","0","0","0","0","0","0"
"Osmia subaustralis","Davids","2015","219","0","0","0","0","0","0"
"Osmia subaustralis","Davids","2015","240","0","0","0","0","0","0"
"Osmia subaustralis","Gothic","2015","146","0","0","0","0","0","0"
"Osmia subaustralis","Gothic","2015","160","2","0","2","1","0","1"
"Osmia subaustralis","Gothic","2015","175","0","0","0","0","0","0"
"Osmia subaustralis","Gothic","2015","195","0","0","0","0","0","0"
"Osmia subaustralis","Gothic","2015","209","0","0","0","0","0","0"
"Osmia subaustralis","Gothic","2015","222","0","0","0","0","0","0"
"Osmia subaustralis","Gothic","2015","241","0","0","0","0","0","0"
"Osmia subaustralis","Hill","2015","153","3","1","2","1.12121212121212","0.121212121212121","1"
"Osmia subaustralis","Hill","2015","166","1","0","1","0.5","0","0.5"
"Osmia subaustralis","Hill","2015","183","0","0","0","0","0","0"
"Osmia subaustralis","Hill","2015","196","0","0","0","0","0","0"
"Osmia subaustralis","Hill","2015","210","0","0","0","0","0","0"
"Osmia subaustralis","Hill","2015","225","0","0","0","0","0","0"
"Osmia subaustralis","Hill","2015","242","0","0","0","0","0","0"
"Osmia subaustralis","Little","2015","153","1","0","1","0.5","0","0.5"
"Osmia subaustralis","Little","2015","166","2","0","2","1","0","1"
"Osmia subaustralis","Little","2015","183","0","0","0","0","0","0"
"Osmia subaustralis","Little","2015","196","0","0","0","0","0","0"
"Osmia subaustralis","Little","2015","210","0","0","0","0","0","0"
"Osmia subaustralis","Little","2015","225","0","0","0","0","0","0"
"Osmia subaustralis","Little","2015","242","0","0","0","0","0","0"
"Osmia subaustralis","Davids","2016","145","0","0","0","0","0","0"
"Osmia subaustralis","Davids","2016","161","1","0","1","0.5","0","0.5"
"Osmia subaustralis","Davids","2016","175","5","0","5","2.5","0","2.5"
"Osmia subaustralis","Davids","2016","194","0","0","0","0","0","0"
"Osmia subaustralis","Davids","2016","207","1","0","1","1","0","1"
"Osmia subaustralis","Davids","2016","225","0","0","0","0","0","0"
"Osmia subaustralis","Davids","2016","235","0","0","0","0","0","0"
"Osmia subaustralis","Davids","2016","250","0","0","0","0","0","0"
"Osmia subaustralis","Seans","2016","154","1","0","1","1","0","1"
"Osmia subaustralis","Seans","2016","168","2","0","2","1","0","1"
"Osmia subaustralis","Seans","2016","179","1","1","0","0.132450331125828","0.132450331125828","0"
"Osmia subaustralis","Seans","2016","196","1","0","1","0.5","0","0.5"
"Osmia subaustralis","Seans","2016","208","0","0","0","0","0","0"
"Osmia subaustralis","Seans","2016","223","0","0","0","0","0","0"
"Osmia subaustralis","Seans","2016","237","0","0","0","0","0","0"
"Osmia tersula","Gothic","2012","124","0","0","0","0","0","0"
"Osmia tersula","Gothic","2012","136","1","1","0","0.176470588235294","0.176470588235294","0"
"Osmia tersula","Gothic","2012","151","3","3","0","0.697674418604651","0.697674418604651","0"
"Osmia tersula","Gothic","2012","165","0","0","0","0","0","0"
"Osmia tersula","Gothic","2012","179","0","0","0","0","0","0"
"Osmia tersula","Gothic","2012","192","0","0","0","0","0","0"
"Osmia tersula","Gothic","2012","208","0","0","0","0","0","0"
"Osmia tersula","Gothic","2012","222","0","0","0","0","0","0"
"Osmia tersula","Gothic","2012","240","0","0","0","0","0","0"
"Osmia tersula","Copper","2013","163","0","0","0","0","0","0"
"Osmia tersula","Copper","2013","178","1","1","0","0.16","0.16","0"
"Osmia tersula","Copper","2013","203","1","1","0","0.163487738419619","0.163487738419619","0"
"Osmia tersula","Copper","2013","226","0","0","0","0","0","0"
"Osmia thysanisca","Little","2016","159","1","1","0","0.150375939849624","0.150375939849624","0"
"Osmia thysanisca","Little","2016","173","1","1","0","0.132743362831858","0.132743362831858","0"
"Osmia thysanisca","Little","2016","193","0","0","0","0","0","0"
"Osmia thysanisca","Little","2016","209","0","0","0","0","0","0"
"Osmia thysanisca","Little","2016","224","0","0","0","0","0","0"
"Osmia thysanisca","Little","2016","238","0","0","0","0","0","0"
"Osmia torchioi","Copper","2015","153","0","0","0","0","0","0"
"Osmia torchioi","Copper","2015","166","0","0","0","0","0","0"
"Osmia torchioi","Copper","2015","183","0","0","0","0","0","0"
"Osmia torchioi","Copper","2015","196","0","0","0","0","0","0"
"Osmia torchioi","Copper","2015","210","2","2","0","0.338028169014085","0.338028169014085","0"
"Osmia torchioi","Copper","2015","225","0","0","0","0","0","0"
"Osmia torchioi","Copper","2015","242","0","0","0","0","0","0"
"Osmia torchioi","Lypps","2015","176","0","0","0","0","0","0"
"Osmia torchioi","Lypps","2015","197","1","1","0","0.145985401459854","0.145985401459854","0"
"Osmia torchioi","Lypps","2015","211","4","2","2","1.32697547683924","0.326975476839237","1"
"Osmia torchioi","Lypps","2015","224","0","0","0","0","0","0"
"Osmia torchioi","Lypps","2016","126","0","0","0","0","0","0"
"Osmia torchioi","Lypps","2016","143","5","5","0","0.665188470066519","0.665188470066519","0"
"Osmia torchioi","Lypps","2016","158","1","1","0","0.230769230769231","0.230769230769231","0"
"Osmia torchioi","Lypps","2016","174","0","0","0","0","0","0"
"Osmia torchioi","Lypps","2016","190","2","1","1","0.650375939849624","0.150375939849624","0.5"
"Osmia torchioi","Lypps","2016","203","0","0","0","0","0","0"
"Osmia torchioi","Lypps","2016","215","0","0","0","0","0","0"
"Osmia torchioi","Lypps","2016","231","0","0","0","0","0","0"
"Osmia torchioi","Lypps","2016","243","0","0","0","0","0","0"
"Osmia trevoris","Almont","2012","108","0","0","0","0","0","0"
"Osmia trevoris","Almont","2012","121","1","1","0","0.142857142857143","0.142857142857143","0"
"Osmia trevoris","Almont","2012","140","2","2","0","0.333333333333333","0.333333333333333","0"
"Osmia trevoris","Almont","2012","152","0","0","0","0","0","0"
"Osmia trevoris","Almont","2012","167","0","0","0","0","0","0"
"Osmia trevoris","Almont","2012","177","0","0","0","0","0","0"
"Osmia trevoris","Almont","2012","194","0","0","0","0","0","0"
"Osmia trevoris","Almont","2012","207","0","0","0","0","0","0"
"Osmia trevoris","Almont","2012","236","0","0","0","0","0","0"
"Osmia trevoris","Beaver","2012","124","0","0","0","0","0","0"
"Osmia trevoris","Beaver","2012","136","0","0","0","0","0","0"
"Osmia trevoris","Beaver","2012","151","0","0","0","0","0","0"
"Osmia trevoris","Beaver","2012","165","2","2","0","0.350877192982456","0.350877192982456","0"
"Osmia trevoris","Beaver","2012","179","0","0","0","0","0","0"
"Osmia trevoris","Beaver","2012","192","0","0","0","0","0","0"
"Osmia trevoris","Beaver","2012","208","0","0","0","0","0","0"
"Osmia trevoris","Beaver","2012","222","0","0","0","0","0","0"
"Osmia trevoris","Beaver","2012","240","0","0","0","0","0","0"
"Osmia trevoris","Kettle Ponds","2012","126","0","0","0","0","0","0"
"Osmia trevoris","Kettle Ponds","2012","143","0","0","0","0","0","0"
"Osmia trevoris","Kettle Ponds","2012","158","1","1","0","0.157894736842105","0.157894736842105","0"
"Osmia trevoris","Kettle Ponds","2012","173","0","0","0","0","0","0"
"Osmia trevoris","Kettle Ponds","2012","185","0","0","0","0","0","0"
"Osmia trevoris","Kettle Ponds","2012","201","1","1","0","0.181818181818182","0.181818181818182","0"
"Osmia trevoris","Kettle Ponds","2012","214","1","1","0","0.171428571428571","0.171428571428571","0"
"Osmia trevoris","Kettle Ponds","2012","230","0","0","0","0","0","0"
"Osmia trevoris","Almont","2016","125","0","0","0","0","0","0"
"Osmia trevoris","Almont","2016","142","1","1","0","0.129310344827586","0.129310344827586","0"
"Osmia trevoris","Almont","2016","155","1","0","1","0.5","0","0.5"
"Osmia trevoris","Almont","2016","172","0","0","0","0","0","0"
"Osmia trevoris","Almont","2016","187","0","0","0","0","0","0"
"Osmia trevoris","Almont","2016","200","0","0","0","0","0","0"
"Osmia trevoris","Almont","2016","214","0","0","0","0","0","0"
"Osmia trevoris","Almont","2016","232","0","0","0","0","0","0"
"Osmia trevoris","Almont","2016","244","0","0","0","0","0","0"
"Osmia trevoris","Lypps","2016","126","0","0","0","0","0","0"
"Osmia trevoris","Lypps","2016","143","1","1","0","0.133037694013304","0.133037694013304","0"
"Osmia trevoris","Lypps","2016","158","0","0","0","0","0","0"
"Osmia trevoris","Lypps","2016","174","0","0","0","0","0","0"
"Osmia trevoris","Lypps","2016","190","1","0","1","0.5","0","0.5"
"Osmia trevoris","Lypps","2016","203","0","0","0","0","0","0"
"Osmia trevoris","Lypps","2016","215","0","0","0","0","0","0"
"Osmia trevoris","Lypps","2016","231","0","0","0","0","0","0"
"Osmia trevoris","Lypps","2016","243","0","0","0","0","0","0"
"Osmia tristella","Beaver","2012","124","0","0","0","0","0","0"
"Osmia tristella","Beaver","2012","136","1","1","0","0.142857142857143","0.142857142857143","0"
"Osmia tristella","Beaver","2012","151","0","0","0","0","0","0"
"Osmia tristella","Beaver","2012","165","1","1","0","0.175438596491228","0.175438596491228","0"
"Osmia tristella","Beaver","2012","179","0","0","0","0","0","0"
"Osmia tristella","Beaver","2012","192","0","0","0","0","0","0"
"Osmia tristella","Beaver","2012","208","0","0","0","0","0","0"
"Osmia tristella","Beaver","2012","222","0","0","0","0","0","0"
"Osmia tristella","Beaver","2012","240","0","0","0","0","0","0"
"Osmia tristella","Copper","2012","131","0","0","0","0","0","0"
"Osmia tristella","Copper","2012","142","0","0","0","0","0","0"
"Osmia tristella","Copper","2012","156","2","2","0","0.390879478827362","0.390879478827362","0"
"Osmia tristella","Copper","2012","170","0","0","0","0","0","0"
"Osmia tristella","Copper","2012","184","0","0","0","0","0","0"
"Osmia tristella","Copper","2012","200","0","0","0","0","0","0"
"Osmia tristella","Copper","2012","213","0","0","0","0","0","0"
"Osmia tristella","Copper","2012","227","0","0","0","0","0","0"
"Osmia tristella","Little","2012","131","0","0","0","0","0","0"
"Osmia tristella","Little","2012","142","2","2","0","0.380952380952381","0.380952380952381","0"
"Osmia tristella","Little","2012","156","0","0","0","0","0","0"
"Osmia tristella","Little","2012","170","0","0","0","0","0","0"
"Osmia tristella","Little","2012","184","0","0","0","0","0","0"
"Osmia tristella","Little","2012","200","0","0","0","0","0","0"
"Osmia tristella","Little","2012","213","1","1","0","0.212765957446809","0.212765957446809","0"
"Osmia tristella","Little","2012","227","0","0","0","0","0","0"
"Osmia tristella","Seans","2012","124","0","0","0","0","0","0"
"Osmia tristella","Seans","2012","136","1","0","1","0.5","0","0.5"
"Osmia tristella","Seans","2012","151","0","0","0","0","0","0"
"Osmia tristella","Seans","2012","165","0","0","0","0","0","0"
"Osmia tristella","Seans","2012","179","0","0","0","0","0","0"
"Osmia tristella","Seans","2012","192","1","1","0","0.1875","0.1875","0"
"Osmia tristella","Seans","2012","208","1","0","1","0.5","0","0.5"
"Osmia tristella","Seans","2012","222","0","0","0","0","0","0"
"Osmia tristella","Seans","2012","240","0","0","0","0","0","0"
"Panurginus cressoniellus","Copper","2009","195","0","0","0","0","0","0"
"Panurginus cressoniellus","Copper","2009","208","6","6","0","1.11801242236025","1.11801242236025","0"
"Panurginus cressoniellus","Copper","2009","224","0","0","0","0","0","0"
"Panurginus cressoniellus","Copper","2009","236","0","0","0","0","0","0"
"Panurginus cressoniellus","Gothic","2009","182","0","0","0","0","0","0"
"Panurginus cressoniellus","Gothic","2009","197","6","6","0","0.983606557377049","0.983606557377049","0"
"Panurginus cressoniellus","Gothic","2009","210","2","2","0","0.41958041958042","0.41958041958042","0"
"Panurginus cressoniellus","Gothic","2009","225","0","0","0","0","0","0"
