year,date_sampled,site,block,doy,times_sampled,habitat_type,bowls_down,bowls_up,bowl_time,start_am,am_nettime_hrs,am_netters,start_pm,pm_nettime_hrs,pm_netters,total_time,high_temp,wind,cloud_cover,precip,notes
2015,09-Jun,Beaver,B,160,2,Veratrum,9:00,17:04,8:04,11:11,1,"S. Griffin",15:20,1,"S. Griffin",2,,,,,
2015,09-Jun,Gothic,B,160,2,Willow,9:15,17:33,8:18,9:45,1,"S. Griffin",13:08,1,"S. Griffin",2,,,,,
2015,09-Jun,Seans,B,160,2,Dry,8:45,17:39,8:54,12:30,1,"S. Griffin",16:30,1,"G. Pardee",2,,,,,
2015,15-Jun,Copper,D,166,2,Willow,9:00,17:46,8:46,9:30,1,"S. Griffin",14:12,1,"S. Griffin",2,,,,,
2015,15-Jun,Little,D,166,2,Veratrum,8:43,18:02,9:19,10:45,1,"S. Griffin",15:29,1,"S. Griffin",2,,,,,
2015,15-Jun,Hill,D,166,2,Dry,8:26,17:32,9:06,12:33,1,"S. Griffin",16:45,1,"S. Griffin",2,,,,,
2015,17-Jun,Rustlers,"Elevation transect",168,2,"Elevation transect",7:40,15:00,7:20,11:32,1,"S. Griffin, R. Billingsley",13:57,1,"S. Griffin, R. Billingsley",2,,,,,
2015,18-Jun,Davids,A,169,3,Dry,9:10,17:21,8:11,9:50,1,"S. Griffin, R. Billingsley",14:04,1,"S. Griffin, R. Billingsley",2,,,,,
2015,18-Jun,Willey,A,169,3,Willow,8:10,16:50,8:40,11:08,1,"S. Griffin, R. Billingsley",15:17,1,"S. Griffin, R. Billingsley",2,,,,,
2015,18-Jun,Tuttle,A,169,3,Veratrum,8:30,16:36,8:06,11:57,1,"S. Griffin, R. Billingsley",15:53,1,"S. Griffin, R. Billingsley",2,,,,,
2015,19-Jun,CDOT,"Elevation transect",170,3,"Elevation transect",8:32,15:00,6:28,10:38,1,"S. Griffin, R. Billingsley",14:10,1,"S. Griffin, R. Billingsley",2,,,,,
2015,24-Jun,Beaver,B,175,3,Veratrum,8:52,16:20,7:28,10:15,1,"S. Griffin, K. Mauerman",14:42,1,"S. Griffin, K. Mauerman",2,,,,,
2015,24-Jun,Gothic,B,175,3,Willow,8:40,16:09,7:29,11:07,1,"S. Griffin, K. Mauerman",15:36,1,"S. Griffin, K. Mauerman",2,,,,,
2015,24-Jun,Seans,B,175,3,Dry,8:17,16:43,8:26,12:13,1,"S. Griffin, K. Mauerman",NA,0,NA,1,,,,,
2015,25-Jun,Almont,"Weather station",176,5,"Weather Station",9:15,18:17,9:02,9:42,1,"S. Griffin, R. Billingsley",14:22,1,"S. Griffin, R. Billingsley",2,,,,,
2015,25-Jun,Lypps,"Elevation transect",176,1,"Elevation transect",8:04,17:39,9:35,11:53,1,"S. Griffin, R. Billingsley",15:55,1,"S. Griffin, R. Billingsley",2,,,,,
2015,25-Jun,"Almont Curve","Elevation transect",176,1,"Elevation transect",8:43,18:04,9:21,10:50,1,"S. Griffin, R. Billingsley",15:04,0.72,"S. Griffin, R. Billingsley",1.72,,,,,"Rain started when Sean had 10 minutes left and Rachel had 7 minutes left"
2015,30-Jun,Elko,"Elevation transect",181,1,"Elevation transect",8:12,16:06,7:54,12:15,1,"S. Griffin, E. Graber",16:01,1,"S. Griffin, E. Graber",2,,,,,
2015,30-Jun,"Mexican Cut","Weather station",181,1,"Weather Station",9:15,15:05,5:50,10:40,1,"S. Griffin, E. Graber",14:37,1,"S. Griffin, E. Graber",2,,,,,
2015,01-Jul,CDOT,"Elevation transect",182,4,"Elevation transect",9:00,14:37,5:37,10:17,1,"S. Griffin",13:37,0.7,"S. Griffin",1.7,,,,,
2015,02-Jul,Little,D,183,3,Veratrum,9:28,13:50,4:22,10:14,1,"R. Jones, S. Griffin",14:03,1,"S. Griffin, R. Billingsley, R. Jones",2,,,,,
2015,02-Jul,Hill,D,183,3,Dry,9:03,13:55,4:52,11:15,1,"S. Griffin, R. Billingsley",14:38,0.37,"R. Jones, E. Graber",1.37,,,,,
2015,02-Jul,Copper,D,183,3,Willow,9:50,13:50,4:00,10:10,1,"R. Billingsley, E. Graber",12:53,1,"R. Billingsley, E. Graber",2,,,,,
2015,03-Jul,Rustlers,"Elevation transect",184,3,"Elevation transect",9:05,14:35,5:30,9:21,1,"E. Graber",13:05,1,"E. Graber",2,,,,,
2015,06-Jul,Almont,"Weather station",187,6,"Weather Station",9:17,13:58,4:41,9:44,1,"S. Griffin",12:56,1,"S. Griffin",2,,,,,
2015,06-Jul,"Almont Curve","Elevation transect",187,2,"Elevation transect",8:52,14:25,5:33,11:06,1,"S. Griffin",NA,0,NA,1,,,,,
2015,13-Jul,Davids,A,194,4,Dry,9:47,14:39,4:52,9:25,1,"S. Griffin, R. Billingsley",14:52,1,"S. Griffin, R. Billingsley",2,,,,,
2015,13-Jul,Willey,A,194,4,Willow,8:23,13:49,5:26,10:35,1,"S. Griffin, R. Billingsley",NA,0,NA,1,,,,,
2015,13-Jul,Tuttle,A,194,4,Veratrum,8:10,13:27,5:17,11:43,1,"S. Griffin, R. Billingsley",NA,0,NA,1,,,,,
2015,14-Jul,Gothic,B,195,4,Willow,9:06,14:10,5:04,11:51,1,"S. Griffin, R. Billingsley",NA,0,NA,1,,,,,
2015,14-Jul,Seans,B,195,4,Dry,8:13,15:29,7:16,13:11,1,"S. Griffin, R. Billingsley",NA,0,NA,1,,,,,
2015,14-Jul,Beaver,B,195,4,Veratrum,8:46,14:21,5:35,10:39,1,"S. Griffin, R. Billingsley",14:30,1,"S. Griffin, R. Billingsley",2,,,,,
2015,15-Jul,Copper,D,196,4,Willow,9:30,16:47,7:17,9:52,1,"S. Griffin, R. Billingsley",14:19,1,"S. Griffin, R. Billingsley",2,,,,,
2015,15-Jul,Hill,D,196,4,Dry,8:55,16:36,7:41,11:45,1,"S. Griffin, R. Billingsley",15:50,1,"S. Griffin, R. Billingsley",2,,,,,
2015,15-Jul,Little,D,196,4,Veratrum,9:13,16:45,7:32,10:43,1,"S. Griffin, R. Billingsley",15:01,1,"S. Griffin, R. Billingsley",2,,,,,
2015,16-Jul,Rustlers,"Elevation transect",197,4,"Elevation transect",9:30,15:55,6:25,9:55,1,"E. Graber",14:45,1,"E. Graber",2,,,,,
2015,16-Jul,Lypps,"Elevation transect",197,2,"Elevation transect",8:45,15:36,6:51,9:43,1,"S. Griffin, R. Billingsley",13:44,1,"S. Griffin, R. Billingsley",2,,,,,
2015,16-Jul,CDOT,"Elevation transect",197,5,"Elevation transect",8:28,15:20,6:52,10:34,1,"S. Griffin, R. Billingsley",14:33,1,"S. Griffin, R. Billingsley",2,,,,,
2015,17-Jul,"Mexican Cut","Weather station",198,2,"Weather Station",11:16,14:50,3:34,11:30,1,"S. Griffin, R. Billingsley",14:15,1,"S. Griffin, R. Billingsley",2,,,,,
2015,17-Jul,Elko,"Elevation transect",198,2,"Elevation transect",8:35,16:46,8:11,9:34,1,"S. Griffin, R. Billingsley",16:13,1,"S. Griffin, R. Billingsley",2,,,,,
2015,24-Jul,Almont,"Weather station",205,7,"Weather Station",9:26,14:14,4:48,9:55,1,"S. Griffin, R. Irwin",13:33,1,"S. Griffin, R. Irwin",2,,,,,"PM session was cloudy and a little rainy"
2015,24-Jul,"Almont Curve","Elevation transect",205,3,"Elevation transect",8:53,14:47,5:54,11:38,1,"S. Griffin, R. Irwin",NA,0,NA,1,,,,,"Rainy, so did not sample second period"
2015,27-Jul,Tuttle,A,208,5,Veratrum,8:52,15:20,6:28,10:25,1,"S. Griffin, R. Billingsley",14:33,1,"S. Griffin, R. Billingsley",2,,,,,
2015,27-Jul,Willey,A,208,5,Willow,8:35,15:34,6:59,9:32,1,"S. Griffin, R. Billingsley",13:34,1,"S. Griffin, R. Billingsley",2,,,,,
2015,27-Jul,Davids,A,208,5,Dry,8:12,16:36,8:24,11:39,1,"S. Griffin, R. Billingsley",16:04,1,"S. Griffin, R. Billingsley",2,,,,,
2015,28-Jul,Seans,B,209,5,Dry,8:11,17:10,8:59,12:25,1,"S. Griffin, R. Billingsley",16:33,1,"S. Griffin, R. Billingsley",2,,,,,
2015,28-Jul,Beaver,B,209,5,Veratrum,8:38,15:54,7:16,10:47,1,"S. Griffin, R. Billingsley",15:13,1,"S. Griffin, R. Billingsley",2,,,,,
2015,28-Jul,Gothic,B,209,5,Willow,8:55,15:51,6:56,9:51,1,"S. Griffin, R. Billingsley",14:26,1,"S. Griffin, R. Billingsley",2,,,,,
2015,29-Jul,Copper,D,210,5,Willow,9:10,15:05,5:55,10:00,1,"R. Billingsley",13:30,1,"R. Billingsley",2,,,,,
2015,29-Jul,Hill,D,210,5,Dry,8:42,15:02,6:20,11:32,1,"R. Billingsley",14:20,1,"S. Griffin, R. Dalton",2,,,,,
2015,29-Jul,Little,D,210,5,Veratrum,8:58,15:25,6:27,11:06,1,"S. Griffin, R. Dalton",13:25,1,"S. Griffin, R. Dalton",2,,,,,
2015,30-Jul,CDOT,"Elevation transect",211,6,"Elevation transect",9:05,15:15,6:10,9:31,1,"R. Irwin, R. Billingsley",13:13,1,"S. Griffin, R. Billingsley",2,,,,,
2015,30-Jul,Lypps,"Elevation transect",211,3,"Elevation transect",8:43,14:50,6:07,10:37,1,"R. Irwin, R. Billingsley",14:07,1,"S. Griffin, R. Billingsley",2,,,,,
2015,31-Jul,"Mexican Cut","Weather station",212,3,"Weather Station",10:44,13:15,2:31,10:53,1,"S. Griffin, R. Billingsley",NA,0,NA,1,,,,,
2015,31-Jul,Elko,"Elevation transect",212,3,"Elevation transect",8:52,14:15,5:23,9:05,1,"S. Griffin, R. Billingsley",NA,0,NA,1,,,,,
2015,06-Aug,Rustlers,"Elevation transect",218,5,"Elevation transect",9:20,15:39,6:19,9:36,1,"S. Griffin",13:06,1,"S. Griffin",2,,,,,
2015,07-Aug,Tuttle,A,219,6,Veratrum,8:39,13:23,4:44,10:24,1,"R. Billingsley, L. Howe-Kerr",NA,0,NA,1,,,,,
2015,07-Aug,Willey,A,219,6,Willow,8:15,13:10,4:55,11:05,1,"R. Billingsley, L. Howe-Kerr",NA,0,NA,1,,,,,
2015,07-Aug,Davids,A,219,6,Dry,9:04,13:44,4:40,9:14,1,"S. Griffin, R. Billingsley, L. Howe-Kerr",NA,0,NA,1,,,,,"Sean did 8.5 minutes, Rachel did 29, Lauren did 22.5"
2015,08-Aug,Almont,"Weather station",220,8,"Weather Station",9:04,14:33,5:29,10:03,1,"S. Griffin",13:55,0.55,"S. Griffin",1.55,,,,,
2015,08-Aug,"Almont Curve","Elevation transect",220,4,"Elevation transect",8:35,14:56,6:21,11:40,1,"S. Griffin",NA,0,NA,1,,,,,
2015,10-Aug,Beaver,B,222,6,Veratrum,8:38,14:46,6:08,10:00,1,"S. Griffin, R. Billingsley, L. Howe-Kerr",13:53,1,"S. Griffin, R. Billingsley, L. Howe-Kerr",2,,,,,"for first session Sean did 25, Lauren did 15, Rachel did 20"
2015,10-Aug,Seans,B,222,6,Dry,8:04,16:37,8:33,11:14,1,"R. Billingsley, L. Howe-Kerr",15:15,1,"S. Griffin, R. Billingsley",2,,,,,"for pm netting Rachel did 40 min, sean did 20"
2015,10-Aug,Gothic,B,222,6,Willow,8:53,14:46,5:53,9:20,1,"L. Howe-Kerr, R. Billingsley",13:11,1,"S. Griffin, R. Billingsley, L. Howe-Kerr",2,,,,,
2015,12-Aug,CDOT,"Elevation transect",224,7,"Elevation transect",9:15,15:13,5:58,9:15,1,"R. Billingsley, G. Pardee",13:53,1,"S. Griffin, G. Pardee",2,,,,,
2015,12-Aug,Lypps,"Elevation transect",224,4,"Elevation transect",8:51,14:45,5:54,10:24,1,"R. Billingsley, G. Pardee",14:04,1,"R. Billingsley, G. Trujillo",2,,,,,
2015,13-Aug,Hill,D,225,6,Dry,8:55,14:53,5:58,10:13,1,"E. Graber",13:10,1,"E. Graber",2,,,,,
2015,13-Aug,Little,D,225,6,Veratrum,9:17,15:08,5:51,10:07,1,"S. Griffin",13:04,1,"S. Griffin",2,,,,,
2015,13-Aug,Copper,D,225,6,Willow,9:36,15:25,5:49,10:09,1,"G. Pardee",12:58,1,"G. Pardee",2,,,,,
2015,14-Aug,Elko,"Elevation transect",226,4,"Elevation transect",8:50,15:37,6:47,9:30,1,"S. Griffin, G. Pardee",14:40,1,"G. Pardee",2,,,,,
2015,14-Aug,"Mexican Cut","Weather station",226,4,"Weather Station",11:01,14:48,3:47,11:12,1,"S. Griffin, G. Pardee",13:03,1,"S. Griffin, G. Pardee",2,,,,,
2015,28-Aug,Tuttle,A,240,7,Veratrum,8:12,17:50,9:38,11:52,1,"S. Griffin",16:38,1,"S. Griffin",2,,,,,
2015,28-Aug,Willey,A,240,7,Willow,8:32,18:07,9:35,10:40,1,"S. Griffin",15:28,1,"S. Griffin",2,,,,,
2015,28-Aug,Davids,A,240,7,Dry,9:00,18:30,9:30,9:20,1,"S. Griffin",14:02,1,"S. Griffin",2,,,,,
2015,29-Aug,Seans,B,241,7,Dry,8:30,16:56,8:26,12:21,1,"S. Griffin",16:18,1,"S. Griffin, R. Jones",2,,,,,
2015,29-Aug,Gothic,B,241,7,Willow,9:22,15:39,6:17,9:50,1,"S. Griffin",14:04,1,"S. Griffin, R. Jones",2,,,,,
2015,29-Aug,Beaver,B,241,7,Veratrum,8:58,15:22,6:24,10:56,1,"S. Griffin",14:45,1,"S. Griffin, R. Jones",2,,,,,
2015,30-Aug,Copper,D,242,7,Willow,9:29,16:43,7:14,9:54,1,"S. Griffin",13:42,1,"S. Griffin, K. Brennan",2,,,,,"Sean did 50 minutes, Kelsey did 10"
2015,30-Aug,Little,D,242,7,Veratrum,9:11,16:58,7:47,11:12,1,"S. Griffin",14:44,1,"S. Griffin, K. Brennan",2,,,,,
2015,30-Aug,Hill,D,242,7,Dry,8:52,16:18,7:26,12:28,1,"S. Griffin",15:26,1,"S. Griffin, K. Brennan",2,,,,,
2016,04-May,Almont,"Weather station",125,1,"Weather station",9:52,15:50,5:58,9:55,1,"G. Pardee",14:51,1,"G. Pardee, S. Griffin",2,,,,,
2016,04-May,"Almont Curve","Elevation transect",125,1,"Elevation transect",9:16,15:52,6:36,11:23,1,"G. Pardee, S. Griffin",16:19,1,"G. Pardee, S. Griffin",2,,,,,
2016,05-May,Lypps,"Elevation transect",126,1,"Elevation transect",9:30,16:07,6:37,9:44,1,"G. Pardee, S. Griffin",14:00,1,"G. Pardee, S. Griffin",2,,,,,
2016,05-May,CDOT,"Elevation transect",126,1,"Elevation transect",9:00,15:35,6:35,10:55,1,"G. Pardee, S. Griffin",15:02,1,"G. Pardee, S. Griffin",2,,,,,
2016,21-May,Almont,"Weather station",142,2,"Weather station",9:32,17:16,7:44,10:04,1,"S. Griffin",14:12,1,"S. Griffin",2,,,,,
2016,21-May,"Almont Curve","Elevation transect",142,2,"Elevation transect",9:12,16:43,7:31,11:26,1,"S. Griffin",15:38,1,"S. Griffin",2,,,,,
2016,22-May,Lypps,"Elevation transect",143,2,"Elevation transect",9:41,17:12,7:31,10:11,1,"S. Griffin",14:03,1,"S. Griffin",2,,,,,
2016,22-May,CDOT,"Elevation transect",143,2,"Elevation transect",9:08,16:32,7:24,11:43,1,"S. Griffin",15:28,1,"S. Griffin",2,,,,,
2016,24-May,Willey,A,145,1,Willow,9:15,16:18,7:03,10:18,1,"G. Pardee, S. Griffin",13:57,1,"G. Pardee, S. Griffin",2,,,,,
2016,24-May,Davids,A,145,1,Dry,8:30,15:47,7:17,11:14,1,"G. Pardee, S. Griffin",15:12,1,"G. Pardee, S. Griffin",2,,,,,
2016,24-May,Tuttle,A,145,1,Veratrum,9:26,16:27,7:01,9:38,1,"G. Pardee, S. Griffin",13:16,1,"G. Pardee, S. Griffin",2,,,,,
2016,29-May,Rustlers,"Elevation transect",150,1,"Elevation transect",9:40,14:23,4:43,10:34,1,"S. Griffin",13:15,1,"S. Griffin",2,,,,,"Packed up early to escape oncoming storms"
2016,02-Jun,Seans,B,154,1,Dry,8:22,17:00,8:38,12:07,1,"S. Griffin",NA,NA,NA,1,,,,,"Didn't do last period of sampling because it was too late (5:00)"
2016,02-Jun,Gothic,B,154,1,Willow,9:08,16:22,7:14,9:38,1,"S. Griffin",13:58,1,"S. Griffin",2,,,,,
2016,02-Jun,Beaver,B,154,1,Veratrum,8:47,16:14,7:27,10:44,1,"S. Griffin",15:11,1,"S. Griffin",2,,,,,
2016,03-Jun,Almont,"Weather station",155,3,"Weather station",9:12,16:22,7:10,9:51,1,"S. Griffin",13:24,1,"S. Griffin",2,,,,,
2016,03-Jun,"Almont Curve","Elevation transect",155,3,"Elevation transect",8:30,15:48,7:18,11:21,1,"S. Griffin",14:45,1,"S. Griffin",2,,,,,
2016,06-Jun,Lypps,"Elevation transect",158,3,"Elevation transect",8:00,12:20,4:20,11:01,1,"S. Griffin",15:50,1,"S. Griffin",2,,,,,"Storm rolled in, so I picked up the bowls early. Storm passed, so I was able to do pm netting"
2016,06-Jun,CDOT,"Elevation transect",158,3,"Elevation transect",8:36,11:46,3:10,9:10,1,"S. Griffin",14:36,1,"S. Griffin",2,,,,,"Storm rolled in, so I picked up the bowls early. Storm passed, so I was able to do pm netting"
2016,07-Jun,Copper,D,159,1,Willow,8:50,16:32,7:42,9:20,1,"S. Griffin, I. Jensen",13:29,1,"S. Griffin, I. Jensen",2,,,,,
2016,07-Jun,Little,D,159,1,Veratrum,9:36,16:15,6:39,10:03,1,"S. Griffin, I. Jensen",14:16,1,"S. Griffin, I. Jensen",2,,,,,
2016,07-Jun,Hill,D,159,1,Dry,8:18,15:57,7:39,11:08,1,"S. Griffin, I. Jensen",15:12,1,"S. Griffin, I. Jensen",2,,,,,
2016,08-Jun,Rustlers,"Elevation transect",160,2,"Elevation transect",8:30,13:00,4:30,10:17,1,"S. Griffin, C. Ranken",12:00,1,"S. Griffin, C. Ranken",2,,,,,
2016,09-Jun,Willey,A,161,2,Willow,8:25,15:04,6:39,10:37,1,"S. Griffin, C. Ranken, S. Spalding",13:23,1,"S. Griffin, C. Ranken, S. Spalding",2,,,,,
2016,09-Jun,Davids,A,161,2,Dry,7:44,14:37,6:53,11:20,1,"S. Griffin, C. Ranken, S. Spalding",14:10,1,"S. Griffin, C. Ranken, S. Spalding",2,,,,,
2016,09-Jun,Tuttle,A,161,2,Veratrum,8:40,15:20,6:40,10:02,1,"S. Griffin, C. Ranken, S. Spalding",12:50,1,"S. Griffin, C. Ranken, S. Spalding",2,,,,,
2016,16-Jun,Seans,B,168,2,Dry,7:53,16:01,8:08,11:34,1,"S. Griffin, C. Ranken, S. Cook",15:30,1,"S. Griffin, C. Ranken, S. Cook",2,,,,,
2016,16-Jun,Gothic,B,168,2,Willow,8:40,15:00,6:20,9:34,1,"S. Griffin, C. Ranken, S. Cook",13:30,1,"S. Griffin, C. Ranken, S. Cook",2,,,,,
2016,16-Jun,Beaver,B,168,2,Veratrum,8:25,15:45,7:20,10:35,1,"S. Griffin, C. Ranken, S. Cook",14:10,1,"S. Griffin, C. Ranken, S. Cook",2,,,,,
2016,20-Jun,Almont,"Weather station",172,4,"Weather station",9:30,16:29,6:59,10:09,1,"S. Griffin, M. Stemkovski",14:19,1,"S. Griffin, M. Stemkovski",2,,,,,
2016,20-Jun,"Almont Curve","Elevation transect",172,4,"Elevation transect",9:00,15:58,6:58,11:20,1,"S. Griffin, M. Stemkovski",15:17,1,"S. Griffin, M. Stemkovski",2,,,,,
2016,21-Jun,Copper,D,173,2,Willow,9:20,16:53,7:33,10:18,1,"S. Griffin, M. Stemkovski, S. Cook",14:15,1,"S. Griffin, M. Stemkovski, S. Cook",2,,,,,
2016,21-Jun,Little,D,173,2,Veratrum,9:04,16:36,7:32,11:24,1,"S. Griffin, M. Stemkovski, S. Cook",15:04,1,"S. Griffin, M. Stemkovski, S. Cook",2,,,,,
2016,21-Jun,Hill,D,173,2,Dry,8:46,16:10,7:24,12:22,1,"S. Griffin, M. Stemkovski, S. Cook",15:42,1,"S. Griffin, M. Stemkovski, S. Cook",2,,,,,
2016,22-Jun,Lypps,"Elevation transect",174,4,"Elevation transect",9:00,14:19,5:19,11:12,1,"S. Griffin, M. Stemkovski",14:07,0.216666,"S. Griffin, M. Stemkovski",1.216666,,,,,"Storm rolled in, so Sean only sampled 6 min, Michael 7 min"
2016,22-Jun,CDOT,"Elevation transect",174,4,"Elevation transect",9:25,15:06,5:41,10:22,1,"S. Griffin, M. Stemkovski",13:22,1,"S. Griffin, M. Stemkovski",2,,,,,
2016,23-Jun,Willey,A,175,3,Willow,9:12,12:20,3:08,10:38,1,"S. Griffin, C. Ranken, S. Cook",13:53,1,"S. Griffin, C. Ranken, S. Cook, M. Stemkovski",2,,,,,"Storms came in midday, so we picked up traps. Storms cleared up an hour later, so we did all PM sampling"
2016,23-Jun,Davids,A,175,3,Dry,8:45,12:00,3:15,11:32,1,"M. Stemkovski, C. Ranken, S. Cook",14:45,1,"S. Griffin, C. Ranken, S. Cook, M. Stemkovski",2,,,,,"Storms came in midday, so we picked up traps. Storms cleared up an hour later, so we did all PM sampling"
2016,23-Jun,Tuttle,A,175,3,Veratrum,9:26,12:28,3:02,10:03,1,"S. Griffin, C. Ranken, S. Cook",13:21,1,"S. Griffin, C. Ranken, S. Cook, M. Stemkovski",2,,,,,"Storms came in midday, so we picked up traps. Storms cleared up an hour later, so we did all PM sampling"
2016,27-Jun,Seans,B,179,3,Dry,8:05,15:38,7:33,11:30,1,"S. Griffin, C. Ranken, M. Stemkovski",15:11,1,"S. Griffin, C. Ranken, M. Stemkovski",2,,,,,
2016,27-Jun,Gothic,B,179,3,Willow,8:42,14:30,5:48,10:10,1,"S. Griffin, C. Ranken, M. Stemkovski",13:47,1,"S. Griffin, C. Ranken, M. Stemkovski",2,,,,,
2016,27-Jun,Beaver,B,179,3,Veratrum,8:55,14:50,5:55,9:34,1,"S. Griffin, C. Ranken, M. Stemkovski",13:09,1,"S. Griffin, C. Ranken, M. Stemkovski",2,,,,,
2016,28-Jun,Rustlers,"Elevation transect",180,3,"Elevation transect",8:45,14:55,6:10,9:55,1,"S. Griffin",13:33,1,"S. Griffin",2,,,,,
2016,05-Jul,Almont,"Weather station",187,5,"Weather station",9:05,14:57,5:52,9:43,1,"S. Griffin, S. Cook",12:51,1,"S. Griffin, S. Cook",2,,,,,
2016,05-Jul,"Almont Curve","Elevation transect",187,5,"Elevation transect",8:40,14:30,5:50,10:46,1,"S. Griffin, S. Cook",14:30,1,"S. Griffin, S. Cook",2,,,,,
2016,07-Jul,"Mexican Cut","Weather station",189,1,"Weather station",10:28,14:00,3:32,10:38,1,"G. Pardee, I. Jensen",1:12,1,"S. Griffin, S. Cook",2,,,,,
2016,07-Jul,Elko,"Elevation transect",189,1,"Elevation transect",8:52,14:45,5:53,9:50,1,"S. Griffin, S. Cook",15:30,1,"S. Griffin, S. Cook",2,,,,,
2016,08-Jul,Lypps,"Elevation transect",190,5,"Elevation transect",9:13,15:52,6:39,9:55,1,"S. Griffin",12:55,1,"S. Griffin",2,,,,,
2016,08-Jul,CDOT,"Elevation transect",190,5,"Elevation transect",8:20,15:24,7:04,11:18,1,"S. Griffin",14:17,1,"S. Griffin",2,,,,,
2016,11-Jul,Copper,D,193,3,Willow,9:19,15:46,6:27,9:57,1,"S. Griffin, S. Cook, C. Ranken",13:19,1,"S. Griffin, S. Cook, C. Ranken",2,,,,,
2016,11-Jul,Little,D,193,3,Veratrum,9:04,15:36,6:32,10:36,1,"S. Griffin, S. Cook, C. Ranken",13:50,1,"S. Griffin, S. Cook, C. Ranken",2,,,,,
2016,11-Jul,Hill,D,193,3,Dry,8:46,15:13,6:27,11:09,1,"S. Griffin, S. Cook, C. Ranken",14:35,1,"S. Griffin, S. Cook, C. Ranken",2,,,,,
2016,12-Jul,Willey,A,194,4,Willow,8:17,15:22,7:05,10:03,1,"S. Griffin, S. Cook, C. Ranken",13:39,1,"S. Griffin, S. Cook, C. Ranken",2,,,,,
2016,12-Jul,Davids,A,194,4,Dry,7:42,14:58,7:16,11:12,1,"S. Griffin, S. Cook, C. Ranken",14:27,1,"S. Griffin, S. Cook, C. Ranken",2,,,,,
2016,12-Jul,Tuttle,A,194,4,Veratrum,8:37,15:34,6:57,9:17,1,"S. Griffin, S. Cook, C. Ranken",12:54,1,"S. Griffin, S. Cook, C. Ranken",2,,,,,
2016,14-Jul,Seans,B,196,4,Dry,8:20,16:46,8:26,12:00,1,"S. Griffin, S. Cook",16:07,1,"S. Griffin, S. Cook",2,,,,,
2016,14-Jul,Gothic,B,196,4,Willow,8:38,15:31,6:53,11:06,1,"S. Griffin, S. Cook",14:44,1,"S. Griffin, S. Cook",2,,,,,
2016,14-Jul,Beaver,B,196,4,Veratrum,8:55,15:46,6:51,9:31,1,"S. Griffin, S. Cook",13:43,1,"S. Griffin, S. Cook",2,,,,,
2016,15-Jul,Rustlers,"Elevation transect",197,4,"Elevation transect",8:55,15:00,6:05,9:36,1,"S. Griffin, S. Cook",14:04,1,"S. Griffin, S. Cook",2,,,,,
2016,18-Jul,Almont,"Weather station",200,6,"Weather station",9:18,13:22,4:04,9:39,1,"S. Griffin",12:52,0.433333,"S. Griffin",1.433333,,,,,"Started raining, had to pack up early"
2016,18-Jul,"Almont Curve","Elevation transect",200,6,"Elevation transect",8:50,13:47,4:57,11:09,1,"S. Griffin",NA,0,NA,1,,,,,"Started raining, had to pack up early"
2016,21-Jul,CDOT,"Elevation transect",203,6,"Elevation transect",8:52,12:00,3:08,11:10,1,"S. Griffin, M. Stemkovski",NA,0,NA,1,,,,,
2016,21-Jul,Lypps,"Elevation transect",203,6,"Elevation transect",9:15,12:42,3:27,10:00,1,"S. Griffin, M. Stemkovski",NA,0,NA,1,,,,,
2016,22-Jul,"Mexican Cut","Weather station",204,2,"Weather station",11:02,14:00,2:58,11:11,1,"S. Griffin, M. Stemkovski",NA,NA,NA,1,,,,,"Forgot to write down end time, so this is has estimated end time"
2016,22-Jul,Elko,"Elevation transect",204,2,"Elevation transect",8:55,15:30,6:35,9:40,1,"S. Griffin, M. Stemkovski",NA,NA,NA,1,,,,,"Forgot to write down end time, so this is has estimated end time"
2016,25-Jul,Willey,A,207,5,Willow,8:45,13:12,4:27,10:59,1,"S. Griffin, M. Stemkovski, S. Cook",NA,NA,NA,1,,,,,
2016,25-Jul,Davids,A,207,5,Dry,8:03,12:49,4:46,11:36,1,"S. Griffin, M. Stemkovski, S. Cook",NA,NA,NA,1,,,,,
2016,25-Jul,Tuttle,A,207,5,Veratrum,9:00,13:39,4:39,9:41,1,"S. Griffin, M. Stemkovski, S. Cook",NA,NA,NA,1,,,,,
2016,26-Jul,Seans,B,208,5,Dry,8:20,12:03,3:43,11:35,1,"S. Griffin, M. Stemkovski, S. Cook",NA,NA,NA,1,,,,,
2016,26-Jul,Gothic,B,208,5,Willow,8:45,12:24,3:39,10:36,1,"S. Griffin, M. Stemkovski, S. Cook",NA,NA,NA,1,,,,,
2016,26-Jul,Beaver,B,208,5,Veratrum,8:58,12:49,3:51,9:33,1,"S. Griffin, M. Stemkovski, S. Cook",NA,NA,NA,1,,,,,
2016,27-Jul,Copper,D,209,4,Willow,9:27,15:55,6:28,10:03,1,"S. Griffin, M. Stemkovski, S. Cook",13:28,1,"S. Griffin, M. Stemkovski, S. Cook",2,,,,,
2016,27-Jul,Little,D,209,4,Veratrum,9:02,15:43,6:41,10:47,1,"S. Griffin, M. Stemkovski, S. Cook",14:04,1,"S. Griffin, M. Stemkovski, S. Cook",2,,,,,
2016,27-Jul,Hill,D,209,4,Dry,8:46,15:29,6:43,11:35,1,"S. Griffin, M. Stemkovski, S. Cook",14:55,1,"S. Griffin, M. Stemkovski, S. Cook",2,,,,,
