"TransectID","SamplEvent","SiteID_Year","apis_abund","prop_apis","TctVolume","TctColor","ColorVolume","VolumeSimple","ColorSimple","trapdays","NTrapsFinal","Abundance","AbundDayTrap"
"MDc3803caf","MD7a227b8c","MD1ecdb2fa_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,1,0.0158730158730159
"MDc391d8d2","MD8ca35756","MD56ac042d_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,3,0.0476190476190477
"MDc3bd907f","MD789820ba","MDc7becbe6_2014",28,0.682926829268293,"bowl 3.25oz","blue,white,FLyellow","blue,white,FLyellowbowl 3.25oz","bowl 3.25oz","Other",1,50,13,0.26
"MDc3c63fd7","MD6ce5848a","MD5d9c9b27_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,9,0.142857142857143
"MDc3ccf528","MD0e3bee07","MDa43d4fbe_2015",0,0,"bowl 12oz","blue,yellow,white","blue,yellow,whitebowl 12oz","bowl 12oz","blue,yellow,white",13,8.99999999999999,68,0.581196581196581
"MDc408bbe0","MD69077ffc","MDc7ab1ec6_2013",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,15,1,0.0666666666666667
"MDc410fbe8","MDf1600760","MDe08687cb_2005",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,20,1.33333333333333
"MDc41984e1","MDfea24787","MD5344f8eb_2014",2,0.111111111111111,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,21,16,0.761904761904762
"MDc45f0060","MDc6bac220","MDef4a0ab8_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,25,62,2.48
"MDc463e977","MDeae1d9dd","MD2bd06a78_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",5.99999999999999,9.00000000000003,5,0.0925925925925925
"MDc506a6c7","MDea40f10a","MDebd60564_2009",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,20,9,0.45
"MDc5408474","MDb3acb4d8","MD0045dc99_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,46,3.28571428571428
"MDc55d5b0a","MD41dc579f","MDb8f9f0a8_2013",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,30,22,0.733333333333333
"MDc58cd849","MD02e26dfd","MD2ae80a7d_2002",0,0,"bowl 3.25oz","FLyellow","FLyellowbowl 3.25oz","bowl 3.25oz","FLyellow",1,5,7,1.4
"MDc5f13df8","MDa47ed320","MDe26c3dd5_2009",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,20,20,1
"MDc5f67980","MD8cdc2253","MD51e2ae00_2002",0,0,"bowl 3.25oz","FLyellow","FLyellowbowl 3.25oz","bowl 3.25oz","FLyellow",1,5,3,0.6
"MDc5ffb662","MD4b014f77","MDd06f96ea_2006",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,12,1.2
"MDc6007381","MDa987ce28","MD409f3684_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,6,0.4
"MDc606a982","MDf74363d1","MDebd60564_2009",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,20,3,0.15
"MDc61d5803","MD1967a153","MD2f27a2d5_2014",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,24,21,0.875000000000001
"MDc632a2f7","MDe1503056","MD03dca0be_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",5.99999999999999,9.00000000000002,14,0.259259259259259
"MDc638776a","MD00eb37b3","MD5d8f1f5b_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",5.99999999999999,9.00000000000003,1,0.0185185185185185
"MDc691fa48","MDd7847fca","MD9fe2e654_2003",0,0,"bowl 3.25oz","yellow,white","yellow,whitebowl 3.25oz","bowl 3.25oz","yellow,white",1,5.99999999999999,9,1.5
"MDc6f6aaa0","MD0eadee29","MD02b5c557_2005",0,0,"bowl 3.25oz","white,FLblue","white,FLbluebowl 3.25oz","bowl 3.25oz","Other",1,10,17,1.7
"MDc6f6b23e","MD2ccedf68","MD43b1dc0c_2005",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,10,19,1.9
"MDc6ff6d56","MDcdf32915","MD9b1a21d3_2006",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,3,0.214285714285714
"MDc705b2ce","MD8bc7d0ef","MD42f0b619_2006",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,10,7,0.7
"MDc74dad65","MD1c38ca69","MDfc4a9ca0_2011",1,0.0212765957446809,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,30,46,1.53333333333333
"MDc7626089","MD1a14007e","MD86df7dd0_2011",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,24,0.380952380952382
"MDc7763612","MD35caa850","MD10ce0649_2005",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,10,49,4.9
"MDc77c397f","MDf3593c8b","MD08c29485_2002",0,0,"bowl 12oz","blue,FLwhite,FLPaleBlue","blue,FLwhite,FLPaleBluebowl 12oz","bowl 12oz","Other",1,5,11,2.2
"MDc7b9e367","MD85b867e7","MD3675fc09_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,16,79,4.9375
"MDc7ba0380","MD3cf8a912","MD77cbe77b_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,13,17,1.30769230769231
"MDc7cd7e9d","MD03dab504","MD375761da_2013",0,0,"bowl 12oz","blue,yellow,white","blue,yellow,whitebowl 12oz","bowl 12oz","blue,yellow,white",5.99999999999999,9.00000000000003,4,0.074074074074074
"MDc7d34eaf","MD01baf203","MD47d62949_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",8,8.99999999999999,4,0.0555555555555556
"MDc7f8e590","MD323eb672","MD1f5ed011_2002",0,0,"bowl 3.25oz","FLyellow","FLyellowbowl 3.25oz","bowl 3.25oz","FLyellow",1,5,1,0.2
"MDc7ff18cd","MD334693d3","MDc5de4f28_2015",11,0.611111111111111,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,7,0.111111111111111
"MDc82f5bc0","MD9391f21f","MD928fbc1e_2005",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,10,9,0.9
"MDc839fe82","MD7d85381c","MD2bd06a78_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",8,8.99999999999999,3,0.0416666666666667
"MDc905a3a2","MDafcf3c5d","MDc60449e8_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,17,0.26984126984127
"MDc90b7bd3","MDf490206b","MD03b758f5_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,12,0.190476190476191
"MDc949e495","MD2989f7d1","MDe26c3dd5_2009",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,20,6,0.3
"MDc970f431","MDcd3db980","MD62d7961e_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,17,0.26984126984127
"MDc97bf5df","MD74595266","MD0340de93_2008",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,3,0.2
"MDc9956426","MD8c30357c","MD0b1410e0_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,13,0.866666666666667
"MDc9a849eb","MDf8336506","MD9048ddf1_2012",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",8,3,2,0.0833333333333334
"MDc9c94b23Tfield","MDc9c94b23","MD823c78a0_2005",1,0.0714285714285714,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,13,0.866666666666667
"MDc9c94b23Troad","MDc9c94b23","MD823c78a0_2005",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,15,1
"MDc9ddab98","MD2bf5417b","MD76057308_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,25,13,0.52
"MDc9e38dd6","MD5677979e","MD33a2ff94_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,47,3.13333333333333
"MDc9fb7d53","MD2ec98d89","MDfd1ba282_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,15,1
"MDc9fda867","MD49882ed6","MDfd8c6d44_2003",0,0,"bowl 3.25oz","yellow,white","yellow,whitebowl 3.25oz","bowl 3.25oz","yellow,white",1,5.99999999999999,26,4.33333333333334
"MDc9fdf08b","MD403e93b3","MD98691a24_2004",1,0.333333333333333,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,2,0.142857142857143
"MDca0bc404","MD4af484f5","MD0957f88a_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,3,0.0476190476190477
"MDca6244a5","MD46521301","MD1fafed71_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",8,8.99999999999999,1,0.0138888888888889
"MDca86619c","MD0e9e3bbe","MD6f649bcf_2012",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",5.99999999999999,3,4,0.222222222222222
"MDca99a522","MD3bb5b307","MD1fafed71_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",5.99999999999999,9.00000000000003,6,0.111111111111111
"MDcaab85ac","MD8bc7d0ef","MD42f0b619_2006",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,10,1,0.1
"MDcab54655","MDd6001969","MDe5212e0a_2003",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,29,30,1.03448275862069
"MDcabe2261","MD7ec54ca4","MDc1dc029b_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",5.99999999999999,7.00000000000002,26,0.619047619047619
"MDcaed77bb","MD9f0a2c1e","MDc18c807d_2005",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,42,4.2
"MDcb0351a4","MDdae51766","MD0c34c1f7_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",13,8.99999999999999,18,0.153846153846154
"MDcb04e1f6","MDfed3eaa9","MD414b3bf6_2012",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,3,2,0.0952380952380952
"MDcb19d409","MDc0814dbc","MDa8782246_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,1,0.0158730158730159
"MDcb3d3eec","MD2274bf05","MD07da3565_2003",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,29,14,0.482758620689656
"MDcb4b4262","MDdfa7206c","MD099b8c38_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",5.99999999999999,9.00000000000003,9,0.166666666666666
"MDcb5f7e79","MD5c1dc950","MD3db044cd_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,25,1.66666666666667
"MDcb966cc9","MD46195631","MD1b26dccf_2006",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,23,2.3
"MDcb9bcd5b","MD7237b4d0","MD00141a3d_2005",1,0.1,"bowl 3.25oz","white,FLblue","white,FLbluebowl 3.25oz","bowl 3.25oz","Other",1,10,9,0.9
"MDcbab7aa6","MDc0f3ba8b","MD0c71e116_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,2,0.0317460317460318
"MDcbd9f335","MD28b7a516","MDcea04451_2014",1,0.1,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",8,8.99999999999999,9,0.125
"MDcbe69e91","MD82e2e6c1","MDcfba9bfc_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,1,0.0158730158730159
"MDcbef8958","MD4604b033","MDf4a41bf6_2009",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,13,0.866666666666667
"MDcc090485","MD97d80f4b","MD4e386f96_2015",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,18,12,0.666666666666667
"MDcc0f173a","MDc36d2068","MD48e55877_2011",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,30,6,0.2
"MDcc18a5a6","MDc7685a8c","MDeaea6fd9_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,40,0.634920634920636
"MDcc3d4779","MD2e208f06","MD2a49fef5_2009",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,20,47,2.35
"MDcc670426","MD84d065a6","MD9048ddf1_2012",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",5.99999999999999,3,13,0.722222222222223
"MDcc87c310","MD7b2b3130","MD7dc4fef3_2011",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,30,67,2.23333333333333
"MDccaaef50","MD6aebe571","MD58403022_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,9,0.142857142857143
"MDccb21936","MD5b7196f8","MD0621026d_2007",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,58,4.14285714285714
"MDccc04c3c","MD434c978f","MD003a19ef_2011",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,1,0.0158730158730159
"MDccf0351a","MDece9e6e1","MD2bd06a78_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",8,8.99999999999999,25,0.347222222222222
"MDccfb44ba","MD0e301b17","MD867fa5eb_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,47,3.35714285714286
"MDcd15467a","MD9a2d6826","MD3da5f6e6_2013",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",2,8.99999999999999,9,0.5
"MDcd19d063","MD2b630e66","MD67c138e3_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,33,0.523809523809525
"MDcd1c2b2b","MD5229770a","MD03dca0be_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",9.00000000000001,7.99999999999999,1,0.0138888888888889
"MDcd2666b2","MD455b9dfa","MD3db044cd_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,11,0.733333333333334
"MDcd3909c0","MD7047d152","MDdf41e6e1_2003",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,8,1,0.125
"MDcd86b983","MDc0f709c3","MD8b6cc992_2014",4,0.307692307692308,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,12,9,0.75
"MDcd9850c6","MD75e6e8d3","MD877a7fb7_2009",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,20,41,2.05
"MDcd9d9262","MD33dd047f","MD51fd0a68_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,5,0.0793650793650795
"MDcdcd3baa","MDcbe4b658","MD37549f41_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,9,0.6
"MDcdead6cc","MD15a21d8f","MD2ae80a7d_2002",0,0,"bowl 3.25oz","FLyellow","FLyellowbowl 3.25oz","bowl 3.25oz","FLyellow",1,5,6,1.2
"MDcdfd8168","MDa4d64c23","MD6f649bcf_2012",2,0.666666666666667,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,3,1,0.0476190476190476
"MDce095ac2","MDe8f9fd2e","MD85c7696f_2011",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,30,23,0.766666666666666
"MDce102330","MD7cc5f73c","MD96516307_2005",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,9.00000000000001,11,1.22222222222222
"MDce140c77","MDfea094ae","MD97b14266_2005",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,9.00000000000001,21,2.33333333333333
"MDce2a7bfc","MD709935dd","MDac4589b4_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",10,9.00000000000001,26,0.288888888888889
"MDce2dc884","MD2a163df0","MD18a8b2ad_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,21,1.4
"MDce829cc6","MD77cd363f","MD026258b4_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,26,0.412698412698413
"MDce94d147","MD5c8ba4ce","MD7d14618e_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,1,0.0158730158730159
"MDce98b2c9","MD0081b2ce","MD417bc899_2004",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,77,5.13333333333334
"MDcf28926d","MDcb21fb8f","MD0a537ff0_2005",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,10,3,0.3
"MDcf3d99cc","MD0171d4b2","MD1083db75_2010",1,0.00917431192660551,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,30,108,3.6
"MDcf4f5283","MD18a6983b","MD375761da_2013",0,0,"bowl 12oz","blue,yellow,white","blue,yellow,whitebowl 12oz","bowl 12oz","blue,yellow,white",5.99999999999999,9.00000000000003,6,0.111111111111111
"MDcf51441c","MD33b4eb7c","MDaeee8d24_2010",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",2,6,13,1.08333333333333
"MDcf64716c","MD2a039701","MDff5fc55c_2006",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,6,0.6
"MDcf941547","MDd17c6149","MD94ccbe5d_2005",0,0,"bowl 3.25oz","white,FLblue","white,FLbluebowl 3.25oz","bowl 3.25oz","Other",1,10,2,0.2
"MDcfd9a499","MD0da7505a","MD3ede7369_2002",3,0.0483870967741935,"bowl 12oz","blue,yellow,white,FLblue,FLyellow,FLwhite,PaleBlue,FLPaleBlue","blue,yellow,white,FLblue,FLyellow,FLwhite,PaleBlue,FLPaleBluebowl 12oz","bowl 12oz","Other",1,5,59,11.8
"MDcff19067","MD93c92caf","MD57b0d241_2002",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",1,10,21,2.1
"MDcff2cd98","MD4b71161e","MDd537fc1e_2005",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,10,4,0.4
"MDcff73d13","MD628887c7","MD1d235551_2002",0,0,"bowl 3.25oz","FLyellow","FLyellowbowl 3.25oz","bowl 3.25oz","FLyellow",1,4,4,1
"MDd0308a29","MDfa847981","MD7f590eea_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",9.00000000000001,8.99999999999998,2,0.0246913580246914
"MDd03290c6","MDb46c6654","MD85c7696f_2011",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,30,65,2.16666666666666
"MDd0340eb3","MD7735bf4c","MD050fa7b7_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",8,8.99999999999999,1,0.0138888888888889
"MDd04c3cb5","MD7d680422","MD62d7961e_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,7.00000000000001,6,0.122448979591837
"MDd05e9200","MD7596fbe9","MD2f787f69_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,18,0.285714285714286
"MDd0624af1","MD1ddda523","MDf853b77f_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,11,0.733333333333334
"MDd07552bf","MD78bcd4e2","MDd2749c4c_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,8,0.126984126984127
"MDd09b5988","MD52c1c57e","MD2159e56a_2005",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,13,1.3
"MDd0cf4a00","MD77bb0413","MDba928844_2008",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,16,1.06666666666667
"MDd0dacb68","MDda1c1c96","MD200d5f76_2003",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,30,12,0.4
"MDd0e082e3","MD2d27786f","MD0b1410e0_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,2,0.133333333333333
"MDd11e72ce","MD91913251","MD06dd6901_2003",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,30,10,0.333333333333333
"MDd1261bf8","MD6cec6c33","MDed7d9ce5_2006",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,3,0.2
